timestamp,epoch,open,high,low,close
2025-06-21 19:38:19,1750577820.0,17207.584,17232.325,17207.249,17231.744
2025-06-21 19:39:18,1750577880.0,17231.723,17250.712,17230.751,17250.672
2025-06-21 19:39:18,1750577880.0,17231.723,17250.712,17230.751,17250.672
2025-06-21 19:51:18,1750578600.0,17238.855,17271.368,17238.637,17270.504
2025-06-21 19:51:18,1750578600.0,17238.855,17271.368,17238.637,17270.504
2025-06-21 19:55:18,1750578840.0,17267.165,17307.825,17267.083,17306.89
2025-06-21 19:55:18,1750578840.0,17267.165,17307.825,17267.083,17306.89
2025-06-21 19:55:22,1750578840.0,17267.165,17307.825,17267.083,17306.89
2025-06-21 20:15:00,1750580040.0,17287.559,17313.29,17286.677,17313.221
2025-06-21 20:15:00,1750580040.0,17287.559,17313.29,17286.677,17313.221
2025-06-21 20:15:01,1750580040.0,17287.559,17313.29,17286.677,17313.221
2025-06-21 20:49:00,1750582080.0,17278.207,17291.456,17277.111,17291.452
2025-06-21 20:49:00,1750582080.0,17278.207,17291.456,17277.111,17291.452
2025-06-21 20:49:01,1750582080.0,17278.207,17291.456,17277.111,17291.452
2025-06-21 20:58:00,1750582620.0,17283.072,17296.227,17283.005,17295.387
2025-06-21 20:58:00,1750582620.0,17283.072,17296.227,17283.005,17295.387
2025-06-21 20:58:00,1750582620.0,17283.072,17296.227,17283.005,17295.387
2025-06-21 21:21:00,1750584000.0,17272.437,17285.173,17271.841,17284.56
2025-06-21 21:21:00,1750584000.0,17272.437,17285.173,17271.841,17284.56
2025-06-21 21:21:01,1750584000.0,17272.437,17285.173,17271.841,17284.56
2025-06-21 22:30:00,1750588140.0,17227.575,17253.713,17226.751,17253.46
2025-06-21 22:30:00,1750588140.0,17227.575,17253.713,17226.751,17253.46
2025-06-21 22:30:02,1750588140.0,17227.575,17253.713,17226.751,17253.46
2025-06-21 22:30:05,1750588140.0,17227.575,17253.713,17226.751,17253.46
2025-06-21 22:30:07,1750588140.0,17227.575,17253.713,17226.751,17253.46
2025-06-21 22:30:10,1750588140.0,17227.575,17253.713,17226.751,17253.46
2025-06-21 22:30:13,1750588140.0,17227.575,17253.713,17226.751,17253.46
2025-06-21 22:30:15,1750588140.0,17227.575,17253.713,17226.751,17253.46
2025-06-21 22:30:18,1750588140.0,17227.575,17253.713,17226.751,17253.46
2025-06-21 22:30:21,1750588140.0,17227.575,17253.713,17226.751,17253.46
2025-06-21 22:30:24,1750588140.0,17227.575,17253.713,17226.751,17253.46
2025-06-21 22:30:26,1750588140.0,17227.575,17253.713,17226.751,17253.46
2025-06-21 22:30:29,1750588140.0,17227.575,17253.713,17226.751,17253.46
2025-06-21 22:30:32,1750588140.0,17227.575,17253.713,17226.751,17253.46
2025-06-21 22:30:34,1750588140.0,17227.575,17253.713,17226.751,17253.46
2025-06-21 22:30:37,1750588140.0,17227.575,17253.713,17226.751,17253.46
2025-06-21 22:30:40,1750588140.0,17227.575,17253.713,17226.751,17253.46
2025-06-21 22:30:43,1750588140.0,17227.575,17253.713,17226.751,17253.46
2025-06-21 22:30:45,1750588140.0,17227.575,17253.713,17226.751,17253.46
2025-06-21 22:30:48,1750588140.0,17227.575,17253.713,17226.751,17253.46
2025-06-21 22:30:51,1750588140.0,17227.575,17253.713,17226.751,17253.46
2025-06-21 22:30:53,1750588140.0,17227.575,17253.713,17226.751,17253.46
2025-06-21 22:30:56,1750588140.0,17227.575,17253.713,17226.751,17253.46
2025-06-21 22:30:59,1750588140.0,17227.575,17253.713,17226.751,17253.46
2025-06-21 22:42:00,1750588860.0,17242.251,17265.707,17241.827,17265.143
2025-06-21 22:42:00,1750588860.0,17242.251,17265.707,17241.827,17265.143
2025-06-21 22:42:02,1750588860.0,17242.251,17265.707,17241.827,17265.143
2025-06-21 22:42:15,1750588860.0,17242.251,17265.707,17241.827,17265.143
2025-06-21 22:42:18,1750588860.0,17242.251,17265.707,17241.827,17265.143
2025-06-21 22:42:21,1750588860.0,17242.251,17265.707,17241.827,17265.143
2025-06-21 22:42:24,1750588860.0,17242.251,17265.707,17241.827,17265.143
2025-06-21 22:42:27,1750588860.0,17242.251,17265.707,17241.827,17265.143
2025-06-21 22:42:29,1750588860.0,17242.251,17265.707,17241.827,17265.143
2025-06-21 22:42:43,1750588860.0,17242.251,17265.707,17241.827,17265.143
2025-06-21 22:42:46,1750588860.0,17242.251,17265.707,17241.827,17265.143
2025-06-21 22:42:49,1750588860.0,17242.251,17265.707,17241.827,17265.143
2025-06-21 22:42:51,1750588860.0,17242.251,17265.707,17241.827,17265.143
2025-06-21 22:42:54,1750588860.0,17242.251,17265.707,17241.827,17265.143
2025-06-21 22:42:57,1750588860.0,17242.251,17265.707,17241.827,17265.143
2025-06-21 22:42:59,1750588860.0,17242.251,17265.707,17241.827,17265.143
2025-06-21 23:00:00,1750589940.0,17248.052,17281.83,17247.779,17281.203
2025-06-21 23:00:00,1750589940.0,17248.052,17281.83,17247.779,17281.203
2025-06-21 23:00:12,1750589940.0,17248.052,17281.83,17247.779,17281.203
2025-06-21 23:00:15,1750589940.0,17248.052,17281.83,17247.779,17281.203
2025-06-21 23:00:17,1750589940.0,17248.052,17281.83,17247.779,17281.203
2025-06-21 23:00:20,1750589940.0,17248.052,17281.83,17247.779,17281.203
2025-06-21 23:00:23,1750589940.0,17248.052,17281.83,17247.779,17281.203
2025-06-21 23:00:26,1750589940.0,17248.052,17281.83,17247.779,17281.203
2025-06-21 23:00:28,1750589940.0,17248.052,17281.83,17247.779,17281.203
2025-06-21 23:00:31,1750589940.0,17248.052,17281.83,17247.779,17281.203
2025-06-21 23:00:34,1750589940.0,17248.052,17281.83,17247.779,17281.203
2025-06-21 23:00:36,1750589940.0,17248.052,17281.83,17247.779,17281.203
2025-06-21 23:00:39,1750589940.0,17248.052,17281.83,17247.779,17281.203
2025-06-21 23:00:42,1750589940.0,17248.052,17281.83,17247.779,17281.203
2025-06-21 23:00:45,1750589940.0,17248.052,17281.83,17247.779,17281.203
2025-06-21 23:00:47,1750589940.0,17248.052,17281.83,17247.779,17281.203
2025-06-21 23:00:50,1750589940.0,17248.052,17281.83,17247.779,17281.203
2025-06-21 23:00:53,1750589940.0,17248.052,17281.83,17247.779,17281.203
2025-06-21 23:00:55,1750589940.0,17248.052,17281.83,17247.779,17281.203
2025-06-21 23:00:58,1750589940.0,17248.052,17281.83,17247.779,17281.203
2025-06-22 00:08:00,1750594020.0,17213.745,17218.039,17213.226,17217.541
2025-06-22 00:08:00,1750594020.0,17213.745,17218.039,17213.226,17217.541
2025-06-22 00:08:01,1750594020.0,17213.745,17218.039,17213.226,17217.541
2025-06-22 00:08:04,1750594020.0,17213.745,17218.039,17213.226,17217.541
2025-06-22 00:08:07,1750594020.0,17213.745,17218.039,17213.226,17217.541
2025-06-22 00:08:09,1750594020.0,17213.745,17218.039,17213.226,17217.541
2025-06-22 00:08:12,1750594020.0,17213.745,17218.039,17213.226,17217.541
2025-06-22 00:08:15,1750594020.0,17213.745,17218.039,17213.226,17217.541
2025-06-22 00:08:17,1750594020.0,17213.745,17218.039,17213.226,17217.541
2025-06-22 00:08:20,1750594020.0,17213.745,17218.039,17213.226,17217.541
2025-06-22 00:08:23,1750594020.0,17213.745,17218.039,17213.226,17217.541
2025-06-22 00:08:26,1750594020.0,17213.745,17218.039,17213.226,17217.541
2025-06-22 00:08:28,1750594020.0,17213.745,17218.039,17213.226,17217.541
2025-06-22 00:08:31,1750594020.0,17213.745,17218.039,17213.226,17217.541
2025-06-22 00:08:34,1750594020.0,17213.745,17218.039,17213.226,17217.541
2025-06-22 00:08:36,1750594020.0,17213.745,17218.039,17213.226,17217.541
2025-06-22 00:08:39,1750594020.0,17213.745,17218.039,17213.226,17217.541
2025-06-22 00:08:42,1750594020.0,17213.745,17218.039,17213.226,17217.541
2025-06-22 00:08:44,1750594020.0,17213.745,17218.039,17213.226,17217.541
2025-06-22 00:08:47,1750594020.0,17213.745,17218.039,17213.226,17217.541
2025-06-22 00:08:50,1750594020.0,17213.745,17218.039,17213.226,17217.541
2025-06-22 00:08:53,1750594020.0,17213.745,17218.039,17213.226,17217.541
2025-06-22 00:08:55,1750594020.0,17213.745,17218.039,17213.226,17217.541
2025-06-22 00:08:58,1750594020.0,17213.745,17218.039,17213.226,17217.541
2025-06-22 02:21:01,1750602000.0,17081.637,17083.859,17081.364,17083.075
2025-06-22 02:21:01,1750602000.0,17081.637,17083.859,17081.364,17083.075
2025-06-22 02:21:01,1750602000.0,17081.637,17083.859,17081.364,17083.075
2025-06-22 02:21:04,1750602000.0,17081.637,17083.859,17081.364,17083.075
2025-06-22 02:21:07,1750602000.0,17081.637,17083.859,17081.364,17083.075
2025-06-22 02:21:10,1750602000.0,17081.637,17083.859,17081.364,17083.075
2025-06-22 02:21:12,1750602000.0,17081.637,17083.859,17081.364,17083.075
2025-06-22 02:21:15,1750602000.0,17081.637,17083.859,17081.364,17083.075
2025-06-22 02:21:18,1750602000.0,17081.637,17083.859,17081.364,17083.075
2025-06-22 02:21:21,1750602000.0,17081.637,17083.859,17081.364,17083.075
2025-06-22 02:21:23,1750602000.0,17081.637,17083.859,17081.364,17083.075
2025-06-22 02:21:26,1750602000.0,17081.637,17083.859,17081.364,17083.075
2025-06-22 02:21:28,1750602000.0,17081.637,17083.859,17081.364,17083.075
2025-06-22 02:21:31,1750602000.0,17081.637,17083.859,17081.364,17083.075
2025-06-22 02:21:34,1750602000.0,17081.637,17083.859,17081.364,17083.075
2025-06-22 02:21:36,1750602000.0,17081.637,17083.859,17081.364,17083.075
2025-06-22 02:21:39,1750602000.0,17081.637,17083.859,17081.364,17083.075
2025-06-22 02:21:42,1750602000.0,17081.637,17083.859,17081.364,17083.075
2025-06-22 02:21:45,1750602000.0,17081.637,17083.859,17081.364,17083.075
2025-06-22 02:21:47,1750602000.0,17081.637,17083.859,17081.364,17083.075
2025-06-22 02:21:50,1750602000.0,17081.637,17083.859,17081.364,17083.075
2025-06-22 02:21:53,1750602000.0,17081.637,17083.859,17081.364,17083.075
2025-06-22 02:21:56,1750602000.0,17081.637,17083.859,17081.364,17083.075
2025-06-22 02:21:58,1750602000.0,17081.637,17083.859,17081.364,17083.075
2025-06-22 02:24:01,1750602180.0,17080.928,17089.919,17080.903,17088.952
2025-06-22 02:24:01,1750602180.0,17080.928,17089.919,17080.903,17088.952
2025-06-22 02:24:03,1750602180.0,17080.928,17089.919,17080.903,17088.952
2025-06-22 02:24:05,1750602180.0,17080.928,17089.919,17080.903,17088.952
2025-06-22 02:24:08,1750602180.0,17080.928,17089.919,17080.903,17088.952
2025-06-22 02:24:11,1750602180.0,17080.928,17089.919,17080.903,17088.952
2025-06-22 02:24:14,1750602180.0,17080.928,17089.919,17080.903,17088.952
2025-06-22 02:24:16,1750602180.0,17080.928,17089.919,17080.903,17088.952
2025-06-22 02:24:19,1750602180.0,17080.928,17089.919,17080.903,17088.952
2025-06-22 02:24:22,1750602180.0,17080.928,17089.919,17080.903,17088.952
2025-06-22 02:24:25,1750602180.0,17080.928,17089.919,17080.903,17088.952
2025-06-22 02:24:28,1750602180.0,17080.928,17089.919,17080.903,17088.952
2025-06-22 02:24:30,1750602180.0,17080.928,17089.919,17080.903,17088.952
2025-06-22 02:24:44,1750602180.0,17080.928,17089.919,17080.903,17088.952
2025-06-22 02:24:47,1750602180.0,17080.928,17089.919,17080.903,17088.952
2025-06-22 02:24:49,1750602180.0,17080.928,17089.919,17080.903,17088.952
2025-06-22 02:24:52,1750602180.0,17080.928,17089.919,17080.903,17088.952
2025-06-22 02:24:55,1750602180.0,17080.928,17089.919,17080.903,17088.952
2025-06-22 02:24:58,1750602180.0,17080.928,17089.919,17080.903,17088.952
2025-06-22 02:25:00,1750602180.0,17080.928,17089.919,17080.903,17088.952
2025-06-22 02:33:01,1750602720.0,17080.473,17121.42,17080.226,17121.381
2025-06-22 02:33:01,1750602720.0,17080.473,17121.42,17080.226,17121.381
2025-06-22 02:33:02,1750602720.0,17080.473,17121.42,17080.226,17121.381
2025-06-22 02:33:04,1750602720.0,17080.473,17121.42,17080.226,17121.381
2025-06-22 02:33:07,1750602720.0,17080.473,17121.42,17080.226,17121.381
2025-06-22 02:33:10,1750602720.0,17080.473,17121.42,17080.226,17121.381
2025-06-22 02:33:12,1750602720.0,17080.473,17121.42,17080.226,17121.381
2025-06-22 02:33:15,1750602720.0,17080.473,17121.42,17080.226,17121.381
2025-06-22 02:33:18,1750602720.0,17080.473,17121.42,17080.226,17121.381
2025-06-22 02:33:20,1750602720.0,17080.473,17121.42,17080.226,17121.381
2025-06-22 02:33:23,1750602720.0,17080.473,17121.42,17080.226,17121.381
2025-06-22 02:33:26,1750602720.0,17080.473,17121.42,17080.226,17121.381
2025-06-22 02:33:40,1750602720.0,17080.473,17121.42,17080.226,17121.381
2025-06-22 02:33:42,1750602720.0,17080.473,17121.42,17080.226,17121.381
2025-06-22 02:33:45,1750602720.0,17080.473,17121.42,17080.226,17121.381
2025-06-22 02:33:48,1750602720.0,17080.473,17121.42,17080.226,17121.381
2025-06-22 02:33:51,1750602720.0,17080.473,17121.42,17080.226,17121.381
2025-06-22 02:33:54,1750602720.0,17080.473,17121.42,17080.226,17121.381
2025-06-22 02:33:56,1750602720.0,17080.473,17121.42,17080.226,17121.381
2025-06-22 02:33:59,1750602720.0,17080.473,17121.42,17080.226,17121.381
2025-06-22 02:34:01,1750602780.0,17121.376,17132.629,17121.066,17131.867
2025-06-22 02:34:01,1750602780.0,17121.376,17132.629,17121.066,17131.867
2025-06-22 02:34:02,1750602780.0,17121.376,17132.629,17121.066,17131.867
2025-06-22 02:34:16,1750602780.0,17121.376,17132.629,17121.066,17131.867
2025-06-22 02:34:18,1750602780.0,17121.376,17132.629,17121.066,17131.867
2025-06-22 02:34:21,1750602780.0,17121.376,17132.629,17121.066,17131.867
2025-06-22 02:34:24,1750602780.0,17121.376,17132.629,17121.066,17131.867
2025-06-22 02:34:27,1750602780.0,17121.376,17132.629,17121.066,17131.867
2025-06-22 02:34:29,1750602780.0,17121.376,17132.629,17121.066,17131.867
2025-06-22 02:34:32,1750602780.0,17121.376,17132.629,17121.066,17131.867
2025-06-22 02:34:35,1750602780.0,17121.376,17132.629,17121.066,17131.867
2025-06-22 02:34:38,1750602780.0,17121.376,17132.629,17121.066,17131.867
2025-06-22 02:34:41,1750602780.0,17121.376,17132.629,17121.066,17131.867
2025-06-22 02:34:43,1750602780.0,17121.376,17132.629,17121.066,17131.867
2025-06-22 02:34:46,1750602780.0,17121.376,17132.629,17121.066,17131.867
2025-06-22 02:34:49,1750602780.0,17121.376,17132.629,17121.066,17131.867
2025-06-22 02:34:51,1750602780.0,17121.376,17132.629,17121.066,17131.867
2025-06-22 02:34:54,1750602780.0,17121.376,17132.629,17121.066,17131.867
2025-06-22 02:34:57,1750602780.0,17121.376,17132.629,17121.066,17131.867
2025-06-22 02:35:00,1750602780.0,17121.376,17132.629,17121.066,17131.867
2025-06-22 02:42:01,1750603260.0,17124.823,17137.655,17123.808,17137.655
2025-06-22 02:42:01,1750603260.0,17124.823,17137.655,17123.808,17137.655
2025-06-22 02:42:03,1750603260.0,17124.823,17137.655,17123.808,17137.655
2025-06-22 02:42:06,1750603260.0,17124.823,17137.655,17123.808,17137.655
2025-06-22 02:42:08,1750603260.0,17124.823,17137.655,17123.808,17137.655
2025-06-22 02:42:11,1750603260.0,17124.823,17137.655,17123.808,17137.655
2025-06-22 02:42:14,1750603260.0,17124.823,17137.655,17123.808,17137.655
2025-06-22 02:42:17,1750603260.0,17124.823,17137.655,17123.808,17137.655
2025-06-22 02:42:20,1750603260.0,17124.823,17137.655,17123.808,17137.655
2025-06-22 02:42:22,1750603260.0,17124.823,17137.655,17123.808,17137.655
2025-06-22 02:42:25,1750603260.0,17124.823,17137.655,17123.808,17137.655
2025-06-22 02:42:28,1750603260.0,17124.823,17137.655,17123.808,17137.655
2025-06-22 02:42:31,1750603260.0,17124.823,17137.655,17123.808,17137.655
2025-06-22 02:42:33,1750603260.0,17124.823,17137.655,17123.808,17137.655
2025-06-22 02:42:36,1750603260.0,17124.823,17137.655,17123.808,17137.655
2025-06-22 02:42:39,1750603260.0,17124.823,17137.655,17123.808,17137.655
2025-06-22 02:42:42,1750603260.0,17124.823,17137.655,17123.808,17137.655
2025-06-22 02:42:44,1750603260.0,17124.823,17137.655,17123.808,17137.655
2025-06-22 02:42:47,1750603260.0,17124.823,17137.655,17123.808,17137.655
2025-06-22 02:42:50,1750603260.0,17124.823,17137.655,17123.808,17137.655
2025-06-22 02:42:52,1750603260.0,17124.823,17137.655,17123.808,17137.655
2025-06-22 02:42:55,1750603260.0,17124.823,17137.655,17123.808,17137.655
2025-06-22 02:42:58,1750603260.0,17124.823,17137.655,17123.808,17137.655
2025-06-22 02:43:00,1750603260.0,17124.823,17137.655,17123.808,17137.655
2025-06-22 03:01:01,1750604400.0,17118.637,17132.484,17117.75,17132.359
2025-06-22 03:01:01,1750604400.0,17118.637,17132.484,17117.75,17132.359
2025-06-22 03:01:01,1750604400.0,17118.637,17132.484,17117.75,17132.359
2025-06-22 03:01:04,1750604400.0,17118.637,17132.484,17117.75,17132.359
2025-06-22 03:01:06,1750604400.0,17118.637,17132.484,17117.75,17132.359
2025-06-22 03:01:09,1750604400.0,17118.637,17132.484,17117.75,17132.359
2025-06-22 03:01:12,1750604400.0,17118.637,17132.484,17117.75,17132.359
2025-06-22 03:01:15,1750604400.0,17118.637,17132.484,17117.75,17132.359
2025-06-22 03:01:28,1750604400.0,17118.637,17132.484,17117.75,17132.359
2025-06-22 03:01:31,1750604400.0,17118.637,17132.484,17117.75,17132.359
2025-06-22 03:01:34,1750604400.0,17118.637,17132.484,17117.75,17132.359
2025-06-22 03:01:37,1750604400.0,17118.637,17132.484,17117.75,17132.359
2025-06-22 03:01:40,1750604400.0,17118.637,17132.484,17117.75,17132.359
2025-06-22 03:01:42,1750604400.0,17118.637,17132.484,17117.75,17132.359
2025-06-22 03:01:45,1750604400.0,17118.637,17132.484,17117.75,17132.359
2025-06-22 03:01:48,1750604400.0,17118.637,17132.484,17117.75,17132.359
