timestamp,fecha,hora,open,high,low,close,spread,fuerza_cuerpo,fuerza_mecha,score,rsi,ema,momentum,variacion,alcista,volumen_tick,spike_real,spike_anticipado,ganancia_esperada,duracion_estimada,operacion_exitosa
1751226300,06-29-25,19:45:00,16691.738,16691.738,16690.716,16690.716,1.022,1.022,0,0,56.71486564,16694.0188,-1.039,-6.22463E-05,0,60,0,1,-3.902,2,0
1751226360,06-29-25,19:46:00,16690.715,16690.715,16689.764,16689.764,0.951,0.951,0,0,0,16693.2452,-0.952,-5.70377E-05,0,60,0,1,-4.854,1,0
1751226420,06-29-25,19:47:00,16689.742,16695.403,16689.556,16694.618,5.847,4.876,0.971,0.865743116,27.40050804,16693.4948,4.854,0.000290837,1,60,1,1,-34.962,2,0
1751226480,06-29-25,19:48:00,16694.612,16694.612,16693.646,16693.646,0.966,0.966,0,0,27.15372567,16693.52229,-0.972,-5.82224E-05,0,60,0,1,-35.934,1,0
1751226540,06-29-25,19:49:00,16693.627,16730.421,16693.462,16729.58,36.959,35.953,1.006,0.977245055,77.2851296,16700.07824,35.934,0.002152556,1,60,1,0,0,0,0
1751226600,06-29-25,19:50:00,16729.577,16729.577,16728.684,16728.684,0.893,0.893,0,0,77.39071038,16705.27928,-0.896,-5.35578E-05,0,60,0,0,0,0,0
1751226660,06-29-25,19:51:00,16728.675,16728.675,16727.645,16727.645,1.03,1.03,0,0,77.14042553,16709.34578,-1.039,-6.21089E-05,0,60,0,0,0,0,0
1751226720,06-29-25,19:52:00,16727.642,16727.642,16726.604,16726.604,1.038,1.038,0,0,77.06900461,16712.48364,-1.041,-6.22323E-05,0,60,0,0,0,0,0
1751226780,06-29-25,19:53:00,16726.59,16726.59,16725.691,16725.691,0.899,0.899,0,0,77.23683463,16714.88498,-0.913,-5.45837E-05,0,60,0,0,0,0,0
1751226840,06-29-25,19:54:00,16725.689,16725.689,16724.724,16724.724,0.965,0.965,0,0,77.3598862,16716.67389,-0.967,-5.78152E-05,0,60,0,0,0,0,0
1751226900,06-29-25,19:55:00,16724.682,16724.682,16723.663,16723.663,1.019,1.019,0,0,77.28952305,16717.94464,-1.061,-0.000063439,0,60,0,0,0,0,0
1751226960,06-29-25,19:56:00,16723.648,16723.648,16722.554,16722.554,1.094,1.094,0,0,77.2046715,16718.7827,-1.109,-6.63132E-05,0,60,0,0,0,0,0
1751227020,06-29-25,19:57:00,16722.543,16722.543,16721.437,16721.437,1.106,1.106,0,0,77.07046086,16719.2653,-1.117,-0.000066796,0,60,0,0,0,0,0
1751227080,06-29-25,19:58:00,16721.423,16721.423,16720.599,16720.599,0.824,0.824,0,0,77.34961693,16719.50779,-0.838,-5.01153E-05,0,60,0,0,0,0,0
1751227140,06-29-25,19:59:00,16720.595,16720.595,16719.625,16719.625,0.97,0.97,0,0,77.44507946,16719.5291,-0.974,-5.82515E-05,0,60,0,0,0,0,0
1751227200,06-29-25,20:00:00,16719.621,16719.621,16718.728,16718.728,0.893,0.893,0,0,77.52603969,16719.38345,-0.897,-5.36495E-05,0,60,0,0,0,0,0
1751227260,06-29-25,20:01:00,16718.727,16718.727,16717.756,16717.756,0.971,0.971,0,0,73.74102196,16719.08755,-0.972,-5.81384E-05,0,60,0,0,0,0,0
1751227320,06-29-25,20:02:00,16717.727,16717.727,16716.936,16716.936,0.791,0.791,0,0,73.97175676,16718.69636,-0.82,-4.90496E-05,0,60,0,0,0,0,0
1751227380,06-29-25,20:03:00,16716.919,16716.919,16715.915,16715.915,1.004,1.004,0,0,0,16718.19066,-1.021,-6.10758E-05,0,60,0,0,0,0,0
1751227440,06-29-25,20:04:00,16715.907,16715.907,16714.902,16714.902,1.005,1.005,0,0,0,16717.59272,-1.013,-6.06009E-05,0,60,0,0,0,0,0
1751227500,06-29-25,20:05:00,16714.897,16714.897,16713.916,16713.916,0.981,0.981,0,0,0,16716.92422,-0.986,-5.89893E-05,0,60,0,0,0,0,0
1751227560,06-29-25,20:06:00,16713.889,16713.889,16712.908,16712.908,0.981,0.981,0,0,0,16716.19415,-1.008,-0.000060309,0,60,0,0,0,0,0
1751227620,06-29-25,20:07:00,16712.899,16712.899,16711.991,16711.991,0.908,0.908,0,0,0,16715.42994,-0.917,-5.48678E-05,0,60,0,1,-4.717,3,0
1751227680,06-29-25,20:08:00,16711.985,16711.985,16710.869,16710.869,1.116,1.116,0,0,0,16714.60067,-1.122,-6.71374E-05,0,60,0,1,-5.839,2,0
1751227740,06-29-25,20:09:00,16710.853,16710.853,16709.851,16709.851,1.002,1.002,0,0,0,16713.73709,-1.018,-6.09184E-05,0,60,0,1,-6.857,1,0
1751227800,06-29-25,20:10:00,16709.835,16716.77,16708.829,16716.708,7.941,6.873,1.068,0.992192419,35.05623722,16714.27725,6.857,0.000410357,1,60,1,0,0,0,0
1751227860,06-29-25,20:11:00,16716.7,16716.7,16715.592,16715.592,1.108,1.108,0,0,35.05802955,16714.51629,-1.116,-6.67596E-05,0,60,0,0,0,0,0
1751227920,06-29-25,20:12:00,16715.588,16715.588,16714.507,16714.507,1.081,1.081,0,0,34.62082197,16714.51459,-1.085,-6.49095E-05,0,60,0,0,0,0,0
1751227980,06-29-25,20:13:00,16714.498,16714.498,16713.588,16713.588,0.91,0.91,0,0,34.71722951,16714.34622,-0.919,-5.49822E-05,0,60,0,0,0,0,0
1751228040,06-29-25,20:14:00,16713.568,16713.568,16712.636,16712.636,0.932,0.932,0,0,34.62082197,16714.03527,-0.952,-5.69596E-05,0,60,0,0,0,0,0
1751228100,06-29-25,20:15:00,16712.634,16712.634,16711.8,16711.8,0.834,0.834,0,0,34.86019319,16713.62885,-0.836,-0.000050022,0,60,0,0,0,0,0
1751228160,06-29-25,20:16:00,16711.777,16711.777,16710.923,16710.923,0.854,0.854,0,0,34.75946672,16713.13687,-0.877,-5.24779E-05,0,60,0,0,0,0,0
1751228220,06-29-25,20:17:00,16710.921,16710.921,16709.869,16709.869,1.052,1.052,0,0,34.701417,16712.54271,-1.054,-6.30725E-05,0,60,0,0,0,0,0
1751228280,06-29-25,20:18:00,16709.845,16709.845,16709.029,16709.029,0.816,0.816,0,0,35.00791341,16711.90385,-0.84,-5.02697E-05,0,60,0,0,0,0,0
1751228340,06-29-25,20:19:00,16709.027,16709.027,16708.031,16708.031,0.996,0.996,0,0,34.9864789,16711.19969,-0.998,-5.97282E-05,0,60,0,0,0,0,0
1751228400,06-29-25,20:20:00,16708.023,16708.023,16707.112,16707.112,0.911,0.911,0,0,35.14607893,16710.45646,-0.919,-5.50035E-05,0,60,0,0,0,0,0
1751228460,06-29-25,20:21:00,16707.109,16707.109,16705.98,16705.98,1.129,1.129,0,0,34.76299113,16709.64256,-1.132,-6.77556E-05,0,60,0,0,0,0,0
1751228520,06-29-25,20:22:00,16705.972,16705.972,16705.051,16705.051,0.921,0.921,0,0,35.10649191,16708.80782,-0.929,-5.56088E-05,0,60,0,0,0,0,0
1751228580,06-29-25,20:23:00,16705.033,16705.033,16704.098,16704.098,0.935,0.935,0,0,35.22371192,16707.95148,-0.953,-5.70486E-05,0,60,0,0,0,0,0
1751228640,06-29-25,20:24:00,16704.077,16704.077,16703.055,16703.055,1.022,1.022,0,0,0,16707.0612,-1.043,-6.24398E-05,0,60,0,0,0,0,0
1751228700,06-29-25,20:25:00,16703.015,16703.015,16702.014,16702.014,1.001,1.001,0,0,0,16706.14353,-1.041,-6.23239E-05,0,60,0,0,0,0,0
1751228760,06-29-25,20:26:00,16701.979,16701.979,16701.016,16701.016,0.963,0.963,0,0,0,16705.21124,-0.998,-5.97533E-05,0,60,0,0,0,0,0
1751228820,06-29-25,20:27:00,16700.996,16700.996,16700.006,16700.006,0.99,0.99,0,0,0,16704.26483,-1.01,-6.04754E-05,0,60,0,0,0,0,0
1751228880,06-29-25,20:28:00,16699.998,16699.998,16698.851,16698.851,1.147,1.147,0,0,0,16703.28049,-1.155,-6.91617E-05,0,60,0,0,0,0,0
1751228940,06-29-25,20:29:00,16698.835,16698.835,16697.775,16697.775,1.06,1.06,0,0,0,16702.27949,-1.076,-6.44356E-05,0,60,0,0,0,0,0
1751229000,06-29-25,20:30:00,16697.744,16697.744,16696.733,16696.733,1.011,1.011,0,0,0,16701.27103,-1.042,-6.24035E-05,0,60,0,0,0,0,0
1751229060,06-29-25,20:31:00,16696.695,16696.695,16695.679,16695.679,1.016,1.016,0,0,0,16700.25439,-1.054,-6.31261E-05,0,60,0,1,-5.392,3,0
1751229120,06-29-25,20:32:00,16695.664,16695.664,16694.67,16694.67,0.994,0.994,0,0,0,16699.23904,-1.009,-6.04348E-05,0,60,0,1,-6.401,2,0
1751229180,06-29-25,20:33:00,16694.666,16694.666,16693.778,16693.778,0.888,0.888,0,0,0,16698.24612,-0.892,-5.34302E-05,0,60,0,1,-7.293,1,0
1751229240,06-29-25,20:34:00,16693.764,16701.825,16693.427,16701.071,8.398,7.307,1.091,0.910216718,35.35657148,16698.75973,7.293,0.000436869,1,60,1,0,0,0,0
1751229300,06-29-25,20:35:00,16701.068,16701.068,16700.135,16700.135,0.933,0.933,0,0,35.69575645,16699.00977,-0.936,-5.60443E-05,0,60,0,0,0,0,0
1751229360,06-29-25,20:36:00,16700.126,16700.126,16699.114,16699.114,1.012,1.012,0,0,35.53574039,16699.02872,-1.021,-6.11372E-05,0,60,0,0,0,0,0
1751229420,06-29-25,20:37:00,16699.106,16699.106,16698.069,16698.069,1.037,1.037,0,0,35.37715256,16698.85422,-1.045,-6.25782E-05,0,60,0,0,0,0,0
1751229480,06-29-25,20:38:00,16698.052,16698.052,16697.013,16697.013,1.039,1.039,0,0,35.35485748,16698.51945,-1.056,-6.32408E-05,0,60,0,0,0,0,0
1751229540,06-29-25,20:39:00,16697.004,16697.004,16696.025,16696.025,0.979,0.979,0,0,35.44592953,16698.0659,-0.988,-5.91723E-05,0,60,0,0,0,0,0
1751229600,06-29-25,20:40:00,16696.014,16696.014,16695.082,16695.082,0.932,0.932,0,0,35.54093567,16697.52337,-0.943,-5.64805E-05,0,60,0,0,0,0,0
1751229660,06-29-25,20:41:00,16695.06,16695.06,16694.13,16694.13,0.93,0.93,0,0,35.64167726,16696.90639,-0.952,-5.70228E-05,0,60,0,0,0,0,0
1751229720,06-29-25,20:42:00,16694.106,16694.106,16693.213,16693.213,0.893,0.893,0,0,36.06111551,16696.23486,-0.917,-5.49295E-05,0,60,0,0,0,0,0
1751229780,06-29-25,20:43:00,16693.205,16693.205,16692.309,16692.309,0.896,0.896,0,0,36.37043686,16695.52106,-0.904,-5.41537E-05,0,60,0,0,0,0,0
1751229840,06-29-25,20:44:00,16692.293,16692.293,16691.35,16691.35,0.943,0.943,0,0,36.52160849,16694.76268,-0.959,-5.74516E-05,0,60,0,0,0,0,0
1751229900,06-29-25,20:45:00,16691.347,16691.347,16690.312,16690.312,1.035,1.035,0,0,36.5508946,16693.95346,-1.038,-6.21879E-05,0,60,0,0,0,0,0
1751229960,06-29-25,20:46:00,16690.305,16690.305,16689.391,16689.391,0.914,0.914,0,0,36.71281148,16693.12395,-0.921,-5.51817E-05,0,60,0,0,0,0,0
1751230020,06-29-25,20:47:00,16689.38,16689.38,16688.468,16688.468,0.912,0.912,0,0,36.65560917,16692.27741,-0.923,-5.53046E-05,0,60,0,0,0,0,0
1751230080,06-29-25,20:48:00,16688.459,16688.459,16687.478,16687.478,0.981,0.981,0,0,0,16691.405,-0.99,-5.93224E-05,0,60,0,0,0,0,0
1751230140,06-29-25,20:49:00,16687.46,16687.46,16686.366,16686.366,1.094,1.094,0,0,0,16690.48881,-1.112,-6.66368E-05,0,60,0,0,0,0,0
1751230200,06-29-25,20:50:00,16686.342,16686.342,16685.233,16685.233,1.109,1.109,0,0,0,16689.5332,-1.133,-6.78997E-05,0,60,0,0,0,0,0
1751230260,06-29-25,20:51:00,16685.224,16685.224,16684.216,16684.216,1.008,1.008,0,0,0,16688.56643,-1.017,-6.09521E-05,0,60,0,0,0,0,0
1751230320,06-29-25,20:52:00,16684.173,16684.173,16683.06,16683.06,1.113,1.113,0,0,0,16687.56526,-1.156,-0.000069287,0,60,0,0,0,0,0
1751230380,06-29-25,20:53:00,16683.041,16683.041,16682.069,16682.069,0.972,0.972,0,0,0,16686.56593,-0.991,-5.94016E-05,0,60,0,0,0,0,0
1751230440,06-29-25,20:54:00,16682.045,16682.045,16681.067,16681.067,0.978,0.978,0,0,0,16685.56612,-1.002,-6.00645E-05,0,60,0,0,0,0,0
1751230500,06-29-25,20:55:00,16681.043,16681.043,16680.157,16680.157,0.886,0.886,0,0,0,16684.58264,-0.91,-5.45529E-05,0,60,0,0,0,0,0
1751230560,06-29-25,20:56:00,16680.144,16680.144,16679.22,16679.22,0.924,0.924,0,0,0,16683.60761,-0.937,-5.61745E-05,0,60,0,0,0,0,0
1751230620,06-29-25,20:57:00,16679.191,16679.191,16678.381,16678.381,0.81,0.81,0,0,0,16682.65731,-0.839,-5.03021E-05,0,60,0,0,0,0,0
1751230680,06-29-25,20:58:00,16678.372,16678.372,16677.323,16677.323,1.049,1.049,0,0,0,16681.68743,-1.058,-6.34354E-05,0,60,0,0,0,0,0
1751230740,06-29-25,20:59:00,16677.317,16677.317,16676.475,16676.475,0.842,0.842,0,0,0,16680.73971,-0.848,-5.08475E-05,0,60,0,0,0,0,0
1751230800,06-29-25,21:00:00,16676.457,16676.457,16675.639,16675.639,0.818,0.818,0,0,0,16679.8123,-0.836,-5.01305E-05,0,60,0,0,0,0,0
1751230860,06-29-25,21:01:00,16675.63,16675.63,16674.461,16674.461,1.169,1.169,0,0,0,16678.83933,-1.178,-0.000070642,0,60,0,0,0,0,0
1751230920,06-29-25,21:02:00,16674.449,16674.449,16673.368,16673.368,1.081,1.081,0,0,0,16677.84454,-1.093,-6.55493E-05,0,60,0,0,0,0,0
1751230980,06-29-25,21:03:00,16673.363,16673.363,16672.273,16672.273,1.09,1.09,0,0,0,16676.83153,-1.095,-6.56736E-05,0,60,0,1,-20.101,3,0
1751231040,06-29-25,21:04:00,16672.265,16672.265,16671.158,16671.158,1.107,1.107,0,0,0,16675.79997,-1.115,-6.68775E-05,0,60,0,1,-21.216,2,0
1751231100,06-29-25,21:05:00,16671.131,16671.131,16670.119,16670.119,1.012,1.012,0,0,0,16674.76706,-1.039,-6.23232E-05,0,60,0,1,-22.255,1,0
1751231160,06-29-25,21:06:00,16670.106,16693.215,16669.95,16692.374,23.265,22.268,0.997,0.963851279,63.23161723,16677.96832,22.255,0.001335023,1,60,1,1,-0.675,2,0
1751231220,06-29-25,21:07:00,16692.331,16692.331,16691.282,16691.282,1.049,1.049,0,0,63.05068419,16680.38898,-1.092,-6.54191E-05,0,60,0,1,-1.767,1,0
1751231280,06-29-25,21:08:00,16691.273,16693.352,16690.614,16693.049,2.738,1.776,0.962,0.889335281,66.61305529,16682.6908,1.767,0.000105864,1,60,1,0,0,0,0
1751231340,06-29-25,21:09:00,16693.045,16693.045,16692.05,16692.05,0.995,0.995,0,0,66.44906088,16684.39251,-0.999,-5.98453E-05,0,60,0,0,0,0,0
1751231400,06-29-25,21:10:00,16692.035,16692.035,16691.066,16691.066,0.969,0.969,0,0,66.36278247,16685.60586,-0.984,-5.89502E-05,0,60,0,0,0,0,0
1751231460,06-29-25,21:11:00,16691.064,16691.064,16689.928,16689.928,1.136,1.136,0,0,65.81910842,16686.3917,-1.138,-6.81802E-05,0,60,0,0,0,0,0
1751231520,06-29-25,21:12:00,16689.892,16689.892,16689.003,16689.003,0.889,0.889,0,0,66.0598394,16686.86648,-0.925,-5.54226E-05,0,60,0,0,0,0,0
1751231580,06-29-25,21:13:00,16688.97,16688.97,16688.003,16688.003,0.967,0.967,0,0,65.78486143,16687.07311,-1,-5.99197E-05,0,60,0,0,0,0,0
1751231640,06-29-25,21:14:00,16687.975,16687.975,16686.881,16686.881,1.094,1.094,0,0,65.27362643,16687.03818,-1.122,-6.72339E-05,0,60,0,0,0,0,0
1751231700,06-29-25,21:15:00,16686.855,16686.855,16685.922,16685.922,0.933,0.933,0,0,65.66437963,16686.83523,-0.959,-5.74703E-05,0,60,0,0,0,0,0
1751231760,06-29-25,21:16:00,16685.913,16685.913,16684.98,16684.98,0.933,0.933,0,0,65.93653931,16686.49791,-0.942,-5.64548E-05,0,53,0,0,0,0,0
1751231968,06-29-25,21:19:28,16682.475,16682.475,16681.996,16681.996,0.479,0.479,0,0,64.56485513,16685.00967,0,0,0,63,0,1,-27.47,3,0
1751232000,06-29-25,21:20:00,16681.978,16681.978,16680.953,16680.953,1.025,1.025,0,0,64.55791454,16684.27208,-1.043,-6.25225E-05,0,119,0,1,-28.513,2,0
1751232000,06-29-25,21:20:00,16681.978,16681.978,16680.953,16680.953,1.025,1.025,0,0,11.81544634,16683.66861,0,0,0,119,0,1,-28.513,1,0
1751232426,06-29-25,21:27:06,16674.526,16709.478,16673.631,16709.466,35.847,34.94,0.907,0.999665244,50,16709.466,0,0,1,54,1,0,0,0,0
1751232480,06-29-25,21:28:00,16709.458,16709.458,16708.398,16708.398,1.06,1.06,0,0,50,16709.27182,-1.068,-6.39159E-05,0,60,0,0,0,0,0
1751232540,06-29-25,21:29:00,16708.396,16708.396,16707.394,16707.394,1.002,1.002,0,0,50,16708.9304,-1.004,-6.00895E-05,0,60,0,0,0,0,0
1751232600,06-29-25,21:30:00,16707.379,16707.379,16706.406,16706.406,0.973,0.973,0,0,50,16708.47142,-0.988,-5.91355E-05,0,60,0,0,0,0,0
1751232660,06-29-25,21:31:00,16706.389,16706.389,16705.303,16705.303,1.086,1.086,0,0,50,16707.89534,-1.103,-6.60226E-05,0,65,0,0,0,0,0
1751233185,06-29-25,21:39:45,16723.089,16723.089,16722.896,16722.896,0.193,0.193,0,0,50,16722.896,0,0,0,15,0,0,0,0,0
1751233200,06-29-25,21:40:00,16722.879,16722.879,16721.899,16721.899,0.98,0.98,0,0,50,16722.71473,-0.997,-5.96189E-05,0,60,0,1,-12.634,3,0
1751233260,06-29-25,21:41:00,16721.856,16721.856,16720.901,16720.901,0.955,0.955,0,0,50,16722.38496,-0.998,-5.96822E-05,0,60,0,1,-13.632,2,0
1751233320,06-29-25,21:42:00,16720.889,16720.889,16719.826,16719.826,1.063,1.063,0,0,50,16721.91969,-1.075,-6.42908E-05,0,60,0,1,-14.707,1,0
1751233380,06-29-25,21:43:00,16719.82,16735.215,16719.498,16734.533,15.717,14.713,1.004,0.956607495,50,16724.21302,14.707,0.000879614,1,60,1,1,-0.324,3,0
