timestamp,ganancia,duracion,razon_cierre
2025-06-16 20:20:38,-0.04,0,✅ Cierre exitoso WS
2025-06-16 20:22:38,-0.01,93,⏱️ Forzado WS
2025-06-16 20:22:39,-0.01,0,✅ Cierre exitoso WS
2025-06-16 20:24:37,-0.01,92,⏱️ Forzado WS
2025-06-16 20:24:38,-0.01,0,✅ Cierre exitoso WS
2025-06-16 20:26:36,-0.1,91,⏱️ Forzado WS
2025-06-16 20:26:38,-0.1,0,✅ Cierre exitoso WS
2025-06-16 20:28:35,-0.02,91,⏱️ Forzado WS
2025-06-16 20:28:36,-0.02,0,✅ Cierre exitoso WS
2025-06-16 20:30:36,-0.02,91,⏱️ Forzado WS
2025-06-16 20:30:37,-0.02,0,✅ Cierre exitoso WS
2025-06-16 20:32:33,-0.01,90,⏱️ Forzado WS
2025-06-16 20:32:35,-0.01,0,✅ Cierre exitoso WS
2025-06-16 20:34:34,-0.04,91,⏱️ Forzado WS
2025-06-16 20:34:35,-0.04,0,✅ Cierre exitoso WS
2025-06-16 20:36:36,-0.07,91,⏱️ Forzado WS
2025-06-16 20:36:37,-0.07,0,✅ Cierre exitoso WS
2025-06-16 20:38:33,-0.03,90,⏱️ Forzado WS
2025-06-16 20:38:35,-0.03,0,✅ Cierre exitoso WS
2025-06-16 20:40:35,-0.09,91,⏱️ Forzado WS
2025-06-16 20:40:36,-0.08,0,✅ Cierre exitoso WS
2025-06-16 20:42:36,-0.08,92,⏱️ Forzado WS
2025-06-16 20:42:37,-0.08,0,✅ Cierre exitoso WS
2025-06-16 20:44:41,0.0,95,⏱️ Forzado WS
2025-06-16 20:44:42,0.0,0,✅ Cierre exitoso WS
2025-06-16 20:46:37,-0.01,94,⏱️ Forzado WS
2025-06-16 20:46:39,-0.01,0,✅ Cierre exitoso WS
2025-06-16 20:48:40,-0.07,95,⏱️ Forzado WS
2025-06-16 20:48:41,-0.06,0,✅ Cierre exitoso WS
2025-06-16 20:50:37,0.0,92,⏱️ Forzado WS
2025-06-16 20:50:39,0.0,0,✅ Cierre exitoso WS
2025-06-16 20:52:37,-0.01,92,⏱️ Forzado WS
2025-06-16 20:52:40,-0.01,0,✅ Cierre exitoso WS
2025-06-16 20:54:38,-0.01,95,⏱️ Forzado WS
2025-06-16 20:54:40,-0.01,0,✅ Cierre exitoso WS
2025-06-16 20:56:40,-0.01,94,⏱️ Forzado WS
2025-06-16 20:56:42,-0.01,0,✅ Cierre exitoso WS
2025-06-16 20:58:35,-0.03,90,⏱️ Forzado WS
2025-06-16 20:58:37,-0.02,0,✅ Cierre exitoso WS
2025-06-16 21:00:34,-0.08,90,⏱️ Forzado WS
2025-06-16 21:00:37,-0.07,0,✅ Cierre exitoso WS
2025-06-16 21:31:06,0.21,183,🛑 Timeout WebSocket
2025-06-16 21:31:08,0.21,0,✅ Cierre exitoso WS
2025-06-16 21:33:40,-0.01,95,⏱️ Forzado WS
2025-06-16 21:33:41,-0.01,0,✅ Cierre exitoso WS
2025-06-16 21:35:41,-0.01,95,⏱️ Forzado WS
2025-06-16 21:35:43,-0.01,0,✅ Cierre exitoso WS
2025-06-16 21:37:35,-0.01,91,⏱️ Forzado WS
2025-06-16 21:37:38,-0.01,0,✅ Cierre exitoso WS
2025-06-16 21:39:43,-0.01,95,⏱️ Forzado WS
2025-06-16 21:39:45,-0.01,0,✅ Cierre exitoso WS
2025-06-16 21:41:34,-0.04,91,⏱️ Forzado WS
2025-06-16 21:41:37,-0.04,0,✅ Cierre exitoso WS
2025-06-16 21:43:36,-0.04,90,⏱️ Forzado WS
2025-06-16 21:43:39,-0.04,0,✅ Cierre exitoso WS
2025-06-16 21:45:44,-0.06,96,⏱️ Forzado WS
2025-06-16 21:45:47,-0.05,0,✅ Cierre exitoso WS
2025-06-16 21:47:36,-0.01,92,⏱️ Forzado WS
2025-06-16 21:47:38,-0.01,0,✅ Cierre exitoso WS
2025-06-16 21:49:36,-0.01,91,⏱️ Forzado WS
2025-06-16 21:49:38,-0.01,0,✅ Cierre exitoso WS
2025-06-16 21:51:39,-0.39,93,⏱️ Forzado WS
2025-06-16 21:51:40,-0.39,0,✅ Cierre exitoso WS
2025-06-16 21:53:41,-0.01,94,⏱️ Forzado WS
2025-06-16 21:53:42,0.0,0,✅ Cierre exitoso WS
2025-06-16 21:55:39,-0.03,93,⏱️ Forzado WS
2025-06-16 21:55:40,-0.03,0,✅ Cierre exitoso WS
2025-06-16 22:13:04,0.09,180,🛑 Timeout WebSocket
2025-06-16 22:13:07,0.1,0,✅ Cierre exitoso WS
2025-06-16 22:15:39,-0.33,95,⏱️ Forzado WS
2025-06-16 22:15:40,-0.33,0,✅ Cierre exitoso WS
2025-06-16 22:17:40,-0.02,95,⏱️ Forzado WS
2025-06-16 22:17:41,-0.02,0,✅ Cierre exitoso WS
2025-06-16 22:27:09,-3.8,186,🛑 Timeout WebSocket
2025-06-16 22:27:11,-3.8,0,✅ Cierre exitoso WS
2025-06-16 22:29:35,-0.02,91,⏱️ Forzado WS
2025-06-16 22:29:36,-0.02,0,✅ Cierre exitoso WS
2025-06-16 22:31:34,-0.03,90,⏱️ Forzado WS
2025-06-16 22:31:35,-0.03,0,✅ Cierre exitoso WS
2025-06-16 22:33:36,-0.02,92,⏱️ Forzado WS
2025-06-16 22:33:37,-0.02,0,✅ Cierre exitoso WS
2025-06-16 22:35:38,-0.06,92,⏱️ Forzado WS
2025-06-16 22:35:40,-0.06,0,✅ Cierre exitoso WS
2025-06-16 22:37:35,0.0,92,⏱️ Forzado WS
2025-06-16 22:37:37,0.0,0,✅ Cierre exitoso WS
2025-06-16 23:02:07,0.31,184,🛑 Timeout WebSocket
2025-06-16 23:02:09,0.31,0,✅ Cierre exitoso WS
2025-06-16 23:04:37,-0.12,90,⏱️ Forzado WS
2025-06-16 23:04:38,-0.11,0,✅ Cierre exitoso WS
2025-06-17 10:57:07,0.16,180,🛑 Timeout WebSocket
2025-06-17 10:57:08,0.16,0,✅ Cierre exitoso WS
2025-06-17 10:59:40,-0.02,94,⏱️ Forzado WS
2025-06-17 10:59:42,-0.02,0,✅ Cierre exitoso WS
2025-06-17 11:01:38,-0.04,93,⏱️ Forzado WS
2025-06-17 11:01:40,-0.04,0,✅ Cierre exitoso WS
2025-06-17 11:03:40,0.02,94,⏱️ Forzado WS
2025-06-17 11:03:42,0.02,0,✅ Cierre exitoso WS
2025-06-17 11:05:39,-0.02,94,⏱️ Forzado WS
2025-06-17 11:05:41,-0.02,0,✅ Cierre exitoso WS
2025-06-17 11:07:42,-0.01,94,⏱️ Forzado WS
2025-06-17 11:07:44,-0.01,0,✅ Cierre exitoso WS
2025-06-17 11:09:40,0.0,94,⏱️ Forzado WS
2025-06-17 11:09:42,0.0,0,✅ Cierre exitoso WS
2025-06-17 11:29:07,0.24,182,🛑 Timeout WebSocket
2025-06-17 11:29:09,0.24,0,✅ Cierre exitoso WS
2025-06-17 11:31:41,-0.05,93,⏱️ Forzado WS
2025-06-17 11:31:43,-0.05,0,✅ Cierre exitoso WS
2025-06-17 11:33:39,-0.03,93,⏱️ Forzado WS
2025-06-17 11:33:41,-0.03,0,✅ Cierre exitoso WS
2025-06-17 11:35:41,-1.94,95,⏱️ Forzado WS
2025-06-17 11:35:43,-1.94,0,✅ Cierre exitoso WS
2025-06-17 11:37:42,-0.04,95,⏱️ Forzado WS
2025-06-17 11:37:44,-0.04,0,✅ Cierre exitoso WS
2025-06-17 11:39:42,-0.03,94,⏱️ Forzado WS
2025-06-17 11:39:44,-0.03,0,✅ Cierre exitoso WS
2025-06-17 11:41:39,-0.04,93,⏱️ Forzado WS
2025-06-17 11:41:41,-0.04,0,✅ Cierre exitoso WS
2025-06-17 11:46:07,0.22,180,🛑 Timeout WebSocket
2025-06-17 11:46:08,0.23,0,✅ Cierre exitoso WS
2025-06-17 11:48:40,-0.03,94,⏱️ Forzado WS
2025-06-17 11:48:41,-0.03,0,✅ Cierre exitoso WS
2025-06-17 11:50:41,-0.05,94,⏱️ Forzado WS
2025-06-17 11:50:42,-0.05,0,✅ Cierre exitoso WS
2025-06-17 12:16:09,0.14,184,🛑 Timeout WebSocket
2025-06-17 12:16:11,0.15,0,✅ Cierre exitoso WS
2025-06-17 12:18:40,-0.4,94,⏱️ Forzado WS
2025-06-17 12:18:42,-0.4,0,✅ Cierre exitoso WS
2025-06-17 12:20:43,-0.04,94,⏱️ Forzado WS
2025-06-17 12:20:44,-0.04,0,✅ Cierre exitoso WS
2025-06-17 12:22:40,-4.18,93,⏱️ Forzado WS
2025-06-17 12:22:41,-4.17,0,✅ Cierre exitoso WS
2025-06-17 12:24:41,-0.02,95,⏱️ Forzado WS
2025-06-17 12:24:42,-0.02,0,✅ Cierre exitoso WS
2025-06-17 12:26:39,-0.95,93,⏱️ Forzado WS
2025-06-17 12:26:42,-0.95,0,✅ Cierre exitoso WS
2025-06-17 12:28:38,-0.88,93,⏱️ Forzado WS
2025-06-17 12:28:40,-0.88,0,✅ Cierre exitoso WS
2025-06-17 12:34:09,0.18,184,🛑 Timeout WebSocket
2025-06-17 12:34:11,0.18,0,✅ Cierre exitoso WS
2025-06-17 12:36:41,-0.01,95,⏱️ Forzado WS
2025-06-17 12:36:43,-0.01,0,✅ Cierre exitoso WS
2025-06-17 12:38:40,-0.06,93,⏱️ Forzado WS
2025-06-17 12:38:42,-0.06,0,✅ Cierre exitoso WS
2025-06-17 12:40:40,-0.03,95,⏱️ Forzado WS
2025-06-17 12:40:42,-0.03,0,✅ Cierre exitoso WS
2025-06-17 12:42:42,-0.01,95,⏱️ Forzado WS
2025-06-17 12:42:44,-0.01,0,✅ Cierre exitoso WS
2025-06-17 12:44:40,-0.02,93,⏱️ Forzado WS
2025-06-17 12:44:42,-0.01,0,✅ Cierre exitoso WS
2025-06-17 12:49:10,0.14,184,🛑 Timeout WebSocket
2025-06-17 12:49:12,0.14,0,✅ Cierre exitoso WS
2025-06-17 12:51:41,-0.83,94,⏱️ Forzado WS
2025-06-17 12:51:44,-0.82,0,✅ Cierre exitoso WS
2025-06-17 12:53:41,-0.01,93,⏱️ Forzado WS
2025-06-17 12:53:43,-0.01,0,✅ Cierre exitoso WS
2025-06-17 12:55:37,-0.02,90,⏱️ Forzado WS
2025-06-17 12:55:38,-0.02,0,✅ Cierre exitoso WS
2025-06-17 12:57:42,-0.02,95,⏱️ Forzado WS
2025-06-17 12:57:44,-0.02,0,✅ Cierre exitoso WS
2025-06-17 12:59:41,-0.05,93,⏱️ Forzado WS
2025-06-17 12:59:43,-0.05,0,✅ Cierre exitoso WS
2025-06-17 13:01:42,-0.02,94,⏱️ Forzado WS
2025-06-17 13:01:44,-0.01,0,✅ Cierre exitoso WS
2025-06-17 13:08:05,0.31,180,🛑 Timeout WebSocket
2025-06-17 13:08:07,0.32,0,✅ Cierre exitoso WS
2025-06-17 13:10:40,-0.01,93,⏱️ Forzado WS
2025-06-17 13:10:41,-0.01,0,✅ Cierre exitoso WS
2025-06-17 13:12:40,-0.03,94,⏱️ Forzado WS
2025-06-17 13:12:42,-0.03,0,✅ Cierre exitoso WS
2025-06-17 13:14:40,-0.06,93,⏱️ Forzado WS
2025-06-17 13:14:42,-0.06,0,✅ Cierre exitoso WS
2025-06-17 13:19:10,0.14,184,🛑 Timeout WebSocket
2025-06-17 13:19:12,0.14,0,✅ Cierre exitoso WS
2025-06-17 13:21:40,-0.02,93,⏱️ Forzado WS
2025-06-17 13:21:42,-0.02,0,✅ Cierre exitoso WS
2025-06-17 13:23:41,-0.01,93,⏱️ Forzado WS
2025-06-17 13:23:43,-0.01,0,✅ Cierre exitoso WS
2025-06-17 13:25:38,-0.06,92,⏱️ Forzado WS
2025-06-17 13:25:40,-0.06,0,✅ Cierre exitoso WS
2025-06-17 13:27:42,-0.05,95,⏱️ Forzado WS
2025-06-17 13:27:44,-0.05,0,✅ Cierre exitoso WS
2025-06-17 13:29:41,-0.01,95,⏱️ Forzado WS
2025-06-17 13:29:43,-0.01,0,✅ Cierre exitoso WS
2025-06-17 13:31:43,0.02,96,⏱️ Forzado WS
2025-06-17 13:31:45,0.02,0,✅ Cierre exitoso WS
2025-06-17 13:33:40,-1.96,93,⏱️ Forzado WS
2025-06-17 13:33:42,-1.95,0,✅ Cierre exitoso WS
2025-06-17 13:35:36,-0.03,90,⏱️ Forzado WS
2025-06-17 13:35:38,-0.03,0,✅ Cierre exitoso WS
2025-06-17 13:37:40,-0.02,94,⏱️ Forzado WS
2025-06-17 13:37:41,-0.02,0,✅ Cierre exitoso WS
2025-06-17 13:39:39,-0.01,93,⏱️ Forzado WS
2025-06-17 13:39:41,-0.01,0,✅ Cierre exitoso WS
2025-06-17 13:41:41,-0.07,94,⏱️ Forzado WS
2025-06-17 13:41:43,-0.06,0,✅ Cierre exitoso WS
2025-06-17 13:43:41,-0.05,94,⏱️ Forzado WS
2025-06-17 13:43:43,-0.05,0,✅ Cierre exitoso WS
2025-06-17 13:45:36,-0.02,90,⏱️ Forzado WS
2025-06-17 13:45:39,-0.02,0,✅ Cierre exitoso WS
2025-06-17 13:47:41,-0.01,93,⏱️ Forzado WS
2025-06-17 13:47:42,-0.01,0,✅ Cierre exitoso WS
2025-06-17 13:49:42,-0.03,94,⏱️ Forzado WS
2025-06-17 13:49:44,-0.03,0,✅ Cierre exitoso WS
2025-06-17 13:51:41,-0.06,95,⏱️ Forzado WS
2025-06-17 13:51:44,-0.06,0,✅ Cierre exitoso WS
2025-06-17 13:53:41,-0.01,95,⏱️ Forzado WS
2025-06-17 13:53:43,-0.01,0,✅ Cierre exitoso WS
2025-06-17 13:55:41,-0.01,95,⏱️ Forzado WS
2025-06-17 13:55:43,-0.01,0,✅ Cierre exitoso WS
2025-06-17 13:57:41,-0.05,94,⏱️ Forzado WS
2025-06-17 13:57:43,-0.04,0,✅ Cierre exitoso WS
2025-06-17 13:59:40,-0.01,93,⏱️ Forzado WS
2025-06-17 13:59:41,-0.01,0,✅ Cierre exitoso WS
2025-06-17 14:01:39,-0.03,90,⏱️ Forzado WS
2025-06-17 14:01:40,-0.02,0,✅ Cierre exitoso WS
2025-06-17 14:03:39,-0.02,92,⏱️ Forzado WS
2025-06-17 14:03:41,-0.02,0,✅ Cierre exitoso WS
2025-06-17 14:05:41,-0.02,94,⏱️ Forzado WS
2025-06-17 14:05:43,-0.02,0,✅ Cierre exitoso WS
2025-06-17 14:07:39,-0.06,90,⏱️ Forzado WS
2025-06-17 14:07:40,-0.05,0,✅ Cierre exitoso WS
2025-06-17 14:14:09,-0.65,183,🛑 Timeout WebSocket
2025-06-17 14:14:11,-0.65,0,✅ Cierre exitoso WS
2025-06-17 14:16:41,-0.01,94,⏱️ Forzado WS
2025-06-17 14:16:43,-0.01,0,✅ Cierre exitoso WS
2025-06-17 14:18:40,-0.01,94,⏱️ Forzado WS
2025-06-17 14:18:42,-0.01,0,✅ Cierre exitoso WS
2025-06-17 14:20:41,-0.01,94,⏱️ Forzado WS
2025-06-17 14:20:43,-0.01,0,✅ Cierre exitoso WS
2025-06-17 14:22:41,-0.04,94,⏱️ Forzado WS
2025-06-17 14:22:42,-0.04,0,✅ Cierre exitoso WS
2025-06-17 14:24:40,-0.03,94,⏱️ Forzado WS
2025-06-17 14:24:42,-0.02,0,✅ Cierre exitoso WS
2025-06-17 14:26:40,-0.06,94,⏱️ Forzado WS
2025-06-17 14:26:42,-0.05,0,✅ Cierre exitoso WS
2025-06-17 14:28:40,-0.03,94,⏱️ Forzado WS
2025-06-17 14:28:42,-0.02,0,✅ Cierre exitoso WS
2025-06-17 14:30:41,-0.02,94,⏱️ Forzado WS
2025-06-17 14:30:44,-0.01,0,✅ Cierre exitoso WS
2025-06-17 14:32:41,-0.05,94,⏱️ Forzado WS
2025-06-17 14:32:43,-0.04,0,✅ Cierre exitoso WS
2025-06-17 14:34:38,-0.01,92,⏱️ Forzado WS
2025-06-17 14:34:40,-0.01,0,✅ Cierre exitoso WS
2025-06-17 14:36:40,-0.02,94,⏱️ Forzado WS
2025-06-17 14:36:42,-0.02,0,✅ Cierre exitoso WS
2025-06-17 14:38:41,-0.03,94,⏱️ Forzado WS
2025-06-17 14:38:42,-0.02,0,✅ Cierre exitoso WS
2025-06-17 14:40:41,-1.18,93,⏱️ Forzado WS
2025-06-17 14:40:43,-1.18,0,✅ Cierre exitoso WS
2025-06-17 14:42:40,-0.02,94,⏱️ Forzado WS
2025-06-17 14:42:43,-0.02,0,✅ Cierre exitoso WS
2025-06-17 14:44:38,-0.01,91,⏱️ Forzado WS
2025-06-17 14:44:40,-0.01,0,✅ Cierre exitoso WS
2025-06-17 14:46:43,-0.03,93,⏱️ Forzado WS
2025-06-17 14:46:44,-0.03,0,✅ Cierre exitoso WS
2025-06-17 14:48:37,-0.03,90,⏱️ Forzado WS
2025-06-17 14:48:39,-0.03,0,✅ Cierre exitoso WS
2025-06-17 14:50:40,-0.11,93,⏱️ Forzado WS
2025-06-17 14:50:41,-0.1,0,✅ Cierre exitoso WS
2025-06-17 14:52:41,-0.02,94,⏱️ Forzado WS
2025-06-17 14:52:43,-0.01,0,✅ Cierre exitoso WS
2025-06-17 14:54:42,-0.03,95,⏱️ Forzado WS
2025-06-17 14:54:44,-0.03,0,✅ Cierre exitoso WS
2025-06-17 14:56:43,-0.07,95,⏱️ Forzado WS
2025-06-17 14:56:44,-0.06,0,✅ Cierre exitoso WS
2025-06-17 14:58:39,-0.02,92,⏱️ Forzado WS
2025-06-17 14:58:41,-0.01,0,✅ Cierre exitoso WS
2025-06-17 15:00:42,-0.02,95,⏱️ Forzado WS
2025-06-17 15:00:43,-0.01,0,✅ Cierre exitoso WS
2025-06-17 15:02:41,-0.01,93,⏱️ Forzado WS
2025-06-17 15:02:43,-0.01,0,✅ Cierre exitoso WS
2025-06-17 15:04:43,-0.17,95,⏱️ Forzado WS
2025-06-17 15:04:45,-0.17,0,✅ Cierre exitoso WS
2025-06-17 15:06:41,-0.02,95,⏱️ Forzado WS
2025-06-17 15:06:43,-0.02,0,✅ Cierre exitoso WS
2025-06-17 15:08:40,-0.02,93,⏱️ Forzado WS
2025-06-17 15:08:41,-0.02,0,✅ Cierre exitoso WS
2025-06-17 15:10:38,-0.03,92,⏱️ Forzado WS
2025-06-17 15:10:40,-0.03,0,✅ Cierre exitoso WS
2025-06-17 15:12:39,-0.04,92,⏱️ Forzado WS
2025-06-17 15:12:41,-0.04,0,✅ Cierre exitoso WS
2025-06-17 15:18:09,-0.13,183,🛑 Timeout WebSocket
2025-06-17 15:18:11,-0.13,0,✅ Cierre exitoso WS
2025-06-17 15:20:40,-0.01,93,⏱️ Forzado WS
2025-06-17 15:20:42,-0.01,0,✅ Cierre exitoso WS
2025-06-17 15:22:41,-0.03,94,⏱️ Forzado WS
2025-06-17 15:22:43,-0.03,0,✅ Cierre exitoso WS
2025-06-17 15:24:36,-0.03,90,⏱️ Forzado WS
2025-06-17 15:24:38,-0.02,0,✅ Cierre exitoso WS
2025-06-17 15:26:42,-0.01,94,⏱️ Forzado WS
2025-06-17 15:26:43,-0.01,0,✅ Cierre exitoso WS
2025-06-17 15:28:38,-0.02,91,⏱️ Forzado WS
2025-06-17 15:28:40,-0.02,0,✅ Cierre exitoso WS
2025-06-17 15:30:42,-0.02,95,⏱️ Forzado WS
2025-06-17 15:30:44,-0.01,0,✅ Cierre exitoso WS
2025-06-17 15:32:41,-0.05,94,⏱️ Forzado WS
2025-06-17 15:32:43,-0.05,0,✅ Cierre exitoso WS
2025-06-17 15:39:06,0.07,181,🛑 Timeout WebSocket
2025-06-17 15:39:08,0.07,0,✅ Cierre exitoso WS
2025-06-17 15:41:38,-0.03,90,⏱️ Forzado WS
2025-06-17 15:41:39,-0.03,0,✅ Cierre exitoso WS
2025-06-17 15:43:41,-0.01,94,⏱️ Forzado WS
2025-06-17 15:43:42,0.0,0,✅ Cierre exitoso WS
2025-06-17 15:45:40,-0.02,94,⏱️ Forzado WS
2025-06-17 15:45:42,-0.02,0,✅ Cierre exitoso WS
2025-06-17 16:37:07,0.1,182,🛑 Timeout WebSocket
2025-06-17 16:37:09,0.11,0,✅ Cierre exitoso WS
2025-06-17 16:39:38,-0.07,92,⏱️ Forzado WS
2025-06-17 16:39:40,-0.07,0,✅ Cierre exitoso WS
2025-06-17 16:41:40,-1.55,92,⏱️ Forzado WS
2025-06-17 16:41:42,-1.55,0,✅ Cierre exitoso WS
2025-06-17 16:43:41,0.0,94,⏱️ Forzado WS
2025-06-17 16:43:42,0.0,0,✅ Cierre exitoso WS
2025-06-17 16:45:37,-1.84,90,⏱️ Forzado WS
2025-06-17 16:45:39,-1.84,0,✅ Cierre exitoso WS
2025-06-17 16:47:41,-0.04,93,⏱️ Forzado WS
2025-06-17 16:47:42,-0.04,0,✅ Cierre exitoso WS
2025-06-17 16:49:42,-0.02,95,⏱️ Forzado WS
2025-06-17 16:49:44,-0.02,0,✅ Cierre exitoso WS
2025-06-17 16:51:40,-0.07,93,⏱️ Forzado WS
2025-06-17 16:51:42,-0.06,0,✅ Cierre exitoso WS
2025-06-17 16:53:40,-0.03,93,⏱️ Forzado WS
2025-06-17 16:53:41,-0.03,0,✅ Cierre exitoso WS
2025-06-17 16:55:38,-0.02,92,⏱️ Forzado WS
2025-06-17 16:55:40,-0.02,0,✅ Cierre exitoso WS
2025-06-17 16:57:43,-0.02,95,⏱️ Forzado WS
2025-06-17 16:57:44,-0.02,0,✅ Cierre exitoso WS
2025-06-17 16:59:42,-0.16,94,⏱️ Forzado WS
2025-06-17 16:59:43,-0.16,0,✅ Cierre exitoso WS
2025-06-17 17:01:42,-0.02,95,⏱️ Forzado WS
2025-06-17 17:01:44,-0.02,0,✅ Cierre exitoso WS
2025-06-17 17:16:09,-3.74,182,🛑 Timeout WebSocket
2025-06-17 17:16:11,-3.74,0,✅ Cierre exitoso WS
2025-06-17 17:18:41,-0.03,95,⏱️ Forzado WS
2025-06-17 17:18:42,-0.03,0,✅ Cierre exitoso WS
2025-06-17 17:20:41,-0.01,95,⏱️ Forzado WS
2025-06-17 17:20:43,0.0,0,✅ Cierre exitoso WS
2025-06-17 17:22:40,-0.03,94,⏱️ Forzado WS
2025-06-17 17:22:43,-0.03,0,✅ Cierre exitoso WS
2025-06-17 17:24:40,-0.02,94,⏱️ Forzado WS
2025-06-17 17:24:42,-0.02,0,✅ Cierre exitoso WS
2025-06-17 17:26:36,-0.02,90,⏱️ Forzado WS
2025-06-17 17:26:38,-0.02,0,✅ Cierre exitoso WS
2025-06-17 17:28:40,-0.02,93,⏱️ Forzado WS
2025-06-17 17:28:42,-0.02,0,✅ Cierre exitoso WS
2025-06-17 17:30:39,-0.38,92,⏱️ Forzado WS
2025-06-17 17:30:40,-0.38,0,✅ Cierre exitoso WS
2025-06-17 17:32:39,-0.03,92,⏱️ Forzado WS
2025-06-17 17:32:40,-0.03,0,✅ Cierre exitoso WS
2025-06-17 17:34:40,-0.04,92,⏱️ Forzado WS
2025-06-17 17:34:42,-0.04,0,✅ Cierre exitoso WS
2025-06-17 17:36:40,-0.05,92,⏱️ Forzado WS
2025-06-17 17:36:42,-0.04,0,✅ Cierre exitoso WS
2025-06-17 17:38:42,-1.47,94,⏱️ Forzado WS
2025-06-17 17:38:44,-1.47,0,✅ Cierre exitoso WS
2025-06-17 17:40:37,-0.03,91,⏱️ Forzado WS
2025-06-17 17:40:39,-0.03,0,✅ Cierre exitoso WS
2025-06-17 17:42:40,-0.01,93,⏱️ Forzado WS
2025-06-17 17:42:41,-0.01,0,✅ Cierre exitoso WS
2025-06-17 17:44:41,-0.03,95,⏱️ Forzado WS
2025-06-17 17:44:42,-0.03,0,✅ Cierre exitoso WS
2025-06-17 17:46:41,-0.03,94,⏱️ Forzado WS
2025-06-17 17:46:43,-0.03,0,✅ Cierre exitoso WS
2025-06-17 17:48:38,-0.01,90,⏱️ Forzado WS
2025-06-17 17:48:40,-0.01,0,✅ Cierre exitoso WS
2025-06-17 17:50:38,-0.01,91,⏱️ Forzado WS
2025-06-17 17:50:40,-0.01,0,✅ Cierre exitoso WS
2025-06-17 17:52:40,-0.03,93,⏱️ Forzado WS
2025-06-17 17:52:42,-0.03,0,✅ Cierre exitoso WS
2025-06-17 17:54:41,-0.02,93,⏱️ Forzado WS
2025-06-17 17:54:42,-0.02,0,✅ Cierre exitoso WS
2025-06-17 17:56:39,-0.03,93,⏱️ Forzado WS
2025-06-17 17:56:41,-0.03,0,✅ Cierre exitoso WS
2025-06-17 17:58:37,-2.28,90,⏱️ Forzado WS
2025-06-17 17:58:38,-2.28,0,✅ Cierre exitoso WS
2025-06-17 18:00:38,-0.04,91,⏱️ Forzado WS
2025-06-17 18:00:40,-0.04,0,✅ Cierre exitoso WS
2025-06-17 18:02:38,-0.15,91,⏱️ Forzado WS
2025-06-17 18:02:39,-0.14,0,✅ Cierre exitoso WS
2025-06-17 18:04:38,-0.03,91,⏱️ Forzado WS
2025-06-17 18:04:39,-0.03,0,✅ Cierre exitoso WS
2025-06-17 18:06:39,-0.01,92,⏱️ Forzado WS
2025-06-17 18:06:41,0.0,0,✅ Cierre exitoso WS
2025-06-17 18:08:40,-0.02,92,⏱️ Forzado WS
2025-06-17 18:08:42,-0.01,0,✅ Cierre exitoso WS
2025-06-17 18:10:42,-0.03,95,⏱️ Forzado WS
2025-06-17 18:10:44,-0.03,0,✅ Cierre exitoso WS
2025-06-17 18:12:40,-0.02,93,⏱️ Forzado WS
2025-06-17 18:12:41,-0.01,0,✅ Cierre exitoso WS
2025-06-17 18:14:38,-0.02,92,⏱️ Forzado WS
2025-06-17 18:14:41,-0.02,0,✅ Cierre exitoso WS
2025-06-17 18:16:39,-1.33,92,⏱️ Forzado WS
2025-06-17 18:16:40,-1.33,0,✅ Cierre exitoso WS
2025-06-17 18:18:40,-0.01,93,⏱️ Forzado WS
2025-06-17 18:18:42,-0.01,0,✅ Cierre exitoso WS
2025-06-17 18:20:39,-0.07,92,⏱️ Forzado WS
2025-06-17 18:20:41,-0.07,0,✅ Cierre exitoso WS
2025-06-17 18:22:42,-2.96,94,⏱️ Forzado WS
2025-06-17 18:22:44,-2.96,0,✅ Cierre exitoso WS
2025-06-17 18:24:40,-2.55,92,⏱️ Forzado WS
2025-06-17 18:24:41,-2.54,0,✅ Cierre exitoso WS
2025-06-17 18:26:39,-0.06,92,⏱️ Forzado WS
2025-06-17 18:26:41,-0.06,0,✅ Cierre exitoso WS
2025-06-17 18:28:42,-0.02,95,⏱️ Forzado WS
2025-06-17 18:28:44,-0.01,0,✅ Cierre exitoso WS
2025-06-17 18:30:38,-0.02,91,⏱️ Forzado WS
2025-06-17 18:30:40,-0.02,0,✅ Cierre exitoso WS
2025-06-17 18:32:37,-0.03,90,⏱️ Forzado WS
2025-06-17 18:32:38,-0.03,0,✅ Cierre exitoso WS
2025-06-17 18:34:39,-0.08,92,⏱️ Forzado WS
2025-06-17 18:34:40,-0.08,0,✅ Cierre exitoso WS
2025-06-17 18:36:40,-2.07,93,⏱️ Forzado WS
2025-06-17 18:36:42,-2.07,0,✅ Cierre exitoso WS
2025-06-17 18:38:39,-0.02,92,⏱️ Forzado WS
2025-06-17 18:38:41,-0.01,0,✅ Cierre exitoso WS
2025-06-17 18:40:37,-0.07,91,⏱️ Forzado WS
2025-06-17 18:40:39,-0.06,0,✅ Cierre exitoso WS
2025-06-17 18:42:39,-0.02,92,⏱️ Forzado WS
2025-06-17 18:42:41,-0.02,0,✅ Cierre exitoso WS
2025-06-17 18:44:38,-0.03,92,⏱️ Forzado WS
2025-06-17 18:44:41,-0.02,0,✅ Cierre exitoso WS
2025-06-17 18:46:40,-0.92,93,⏱️ Forzado WS
2025-06-17 18:46:41,-0.91,0,✅ Cierre exitoso WS
