epoch,open,high,low,close,spread,momentum,variacion,score,rsi,ema,fuerza_cuerpo,mecha_superior,mecha_inferior,fuerza_mecha,bajistas,futuro
1750234740.0,17382.041,17382.041,17381.038,17381.038,1.0030000000006112,-1.0230000000010475,-5.770323519548775e-05,-5.760445230360241e-05,0.0,17385.258435039465,1.0030000000006112,0.0,0.0,0.0,1.0,-2.94800000000032
1750234800.0,17381.028,17381.028,17380.069,17380.069,0.9589999999989232,-0.9690000000009604,-5.51751024162048e-05,-5.746963470864255e-05,0.0,17384.314894821247,0.9589999999989232,0.0,0.0,0.0,1.0,-3.05199999999968
1750234860.0,17380.049,17380.049,17379.247,17379.247,0.8019999999996799,-0.8220000000001164,-4.614486414852339e-05,-5.682808906865523e-05,0.0,17383.393453757017,0.8019999999996799,0.0,0.0,0.0,1.0,-3.25
1750234920.0,17379.24,17379.24,17378.09,17378.09,1.1500000000014552,-1.1569999999992433,-6.617090275532504e-05,-5.803988612752395e-05,0.0,17382.429182880584,1.1500000000014552,0.0,0.0,0.0,1.0,-3.2930000000014843
1750234980.0,17378.057,17378.057,17377.017,17377.017,1.0400000000008731,-1.07300000000032,-5.984558572922583e-05,-5.700793804895341e-05,0.0,17381.44514414673,1.0400000000008731,0.0,0.0,0.0,1.0,-3.2030000000013388
1750235040.0,17377.017,17377.017,17375.997,17375.997,1.0200000000004366,-1.0200000000004366,-5.869822191003419e-05,-5.7206935391862695e-05,0.0,17380.45456665854,1.0200000000004366,0.0,0.0,0.0,1.0,-2.99199999999837
1750235100.0,17375.976,17375.976,17374.797,17374.797,1.179000000000087,-1.2000000000007276,-6.785230366340788e-05,-5.974237564130331e-05,0.0,17379.425912137558,1.179000000000087,0.0,0.0,0.0,1.0,-2.727999999999156
1750235160.0,17374.762,17374.762,17373.814,17373.814,0.94800000000032,-0.9830000000001746,-5.456189845940452e-05,-6.142578250347955e-05,0.0,17378.405558013637,0.94800000000032,0.0,0.0,0.0,1.0,23.90700000000288
1750235220.0,17373.801,17373.801,17373.005,17373.005,0.7959999999984575,-0.808999999997468,-4.581611128148973e-05,-5.735482420871248e-05,0.0,17377.423631670274,0.7959999999984575,0.0,0.0,0.0,1.0,23.556000000000495
1750235280.0,17372.978,17372.978,17372.069,17372.069,0.9089999999996508,-0.9360000000015134,-5.232263576225393e-05,-5.58502342153181e-05,0.0,17376.450055954774,0.9089999999996508,0.0,0.0,0.0,1.0,23.463999999999942
1750235340.0,17372.065,17398.52,17371.772,17397.721,26.747999999999596,25.652000000001863,0.0014768537879637,0.0002512601677594,66.25171104625953,17380.31749379327,25.65600000000268,0.7989999999990687,0.2929999999978463,1.091999999996915,0.0,-3.117000000002008
1750235400.0,17397.704,17397.704,17396.561,17396.561,1.143000000000029,-1.1599999999998545,-6.569832433061448e-05,0.0002516909636259,65.79122852013545,17383.2708524674,1.143000000000029,0.0,0.0,0.0,1.0,-2.8910000000032596
1750235460.0,17396.525,17396.525,17395.533,17395.533,0.9920000000020082,-1.0280000000020664,-5.702288244359193e-05,0.0002511987668291,65.8317507570683,17385.50032768132,0.9920000000020082,0.0,0.0,0.0,1.0,-2.827999999997701
1750235520.0,17395.524,17395.524,17394.604,17394.604,0.9200000000018916,-0.9290000000000872,-5.28871679865402e-05,0.0002497845554881,66.17992311859336,17387.15553380104,0.9200000000018916,0.0,0.0,0.0,1.0,-3.1339999999981956
1750235580.0,17394.599,17394.599,17393.67,17393.67,0.9290000000000872,-0.934000000001106,-5.340738237197002e-05,0.0002495676061662,66.33223003723089,17388.339975543546,0.9290000000000872,0.0,0.0,0.0,1.0,-3.2399999999979627
1750235640.0,17393.67,17393.67,17392.705,17392.705,0.9649999999965077,-0.9649999999965077,-5.547995333914624e-05,-5.6899142094372617e-05,66.33909175545898,17389.13361067621,0.9649999999965077,0.0,0.0,0.0,1.0,-3.3520000000025902
1750235700.0,17392.677,17392.677,17391.47,17391.47,1.2069999999985157,-1.235000000000582,-6.939702266640815e-05,-5.763888176153135e-05,65.63803382718095,17389.558402992567,1.2069999999985157,0.0,0.0,0.0,1.0,-3.1310000000012224
1750235760.0,17391.469,17391.469,17390.43,17390.43,1.0390000000006694,-1.0400000000008731,-5.974193439327462e-05,-5.8182692151467895e-05,65.83512986346244,17389.71686930337,1.0390000000006694,0.0,0.0,0.0,1.0,-3.128000000000611
1750235820.0,17390.428,17390.428,17389.353,17389.353,1.0750000000007276,-1.077000000001135,-6.18156148888761e-05,-5.996838153193506e-05,65.8283719975338,17389.650705912933,1.0750000000007276,0.0,0.0,0.0,1.0,-3.1299999999973807
1750235880.0,17389.343,17389.343,17388.339,17388.339,1.004000000000815,-1.0139999999992142,-5.773651137945895e-05,-6.083420733343285e-05,65.8385093167696,17389.412208268863,1.004000000000815,0.0,0.0,0.0,1.0,-3.2629999999990105
1750235940.0,17388.314,17388.314,17387.302,17387.302,1.0119999999988067,-1.037000000000262,-5.820000720016943e-05,-6.13782181056375e-05,66.11510605943471,17389.028527923827,1.0119999999988067,0.0,0.0,0.0,1.0,-3.348999999998341
1750236000.0,17387.296,17387.296,17386.223,17386.223,1.0729999999966822,-1.0789999999979043,-6.171172331779951e-05,-5.984115823591577e-05,65.95192184085764,17388.51842535709,1.0729999999966822,0.0,0.0,0.0,1.0,-3.349000000001979
1750236060.0,17386.203,17386.203,17385.076,17385.076,1.1270000000004077,-1.147000000000844,-6.48215139326515e-05,-6.085707414379114e-05,65.38373308184276,17387.892523050476,1.1270000000004077,0.0,0.0,0.0,1.0,-3.1970000000001164
