timestamp,epoch,open,high,low,close
2025-07-03 17:06:05,,17087.406,17091.596,17087.406,17090.426
2025-07-03 17:06:05,1751605500.0,17087.406,17091.596,17087.406,17090.426
2025-07-03 18:04:05,,17035.144,17043.661,17034.088,17043.661
2025-07-03 18:04:05,1751608980.0,17035.144,17043.661,17034.088,17043.661
2025-07-03 18:33:05,,17014.657,17038.224,17013.839,17038.025
2025-07-03 18:33:05,1751610720.0,17014.657,17038.224,17013.839,17038.025
2025-07-03 18:43:05,,17028.171,17040.811,17027.674,17040.45
2025-07-03 18:43:05,1751611320.0,17028.171,17040.811,17027.674,17040.45
2025-07-03 18:56:05,,17028.228,17036.966,17027.453,17036.749
2025-07-03 18:56:05,1751612100.0,17028.228,17036.966,17027.453,17036.749
2025-07-03 18:59:05,,17034.795,17064.655,17034.177,17064.246
2025-07-03 18:59:05,1751612280.0,17034.795,17064.655,17034.177,17064.246
2025-07-03 19:50:05,,17013.035,17029.327,17012.815,17028.581
2025-07-03 19:50:05,1751615340.0,17013.035,17029.327,17012.815,17028.581
2025-07-03 19:56:05,,17023.645,17040.053,17023.539,17039.071
2025-07-03 19:56:05,1751615700.0,17023.645,17040.053,17023.539,17039.071
2025-07-03 19:59:05,,17037.191,17064.491,17036.229,17064.454
2025-07-03 19:59:05,1751615880.0,17037.191,17064.491,17036.229,17064.454
2025-07-03 20:39:05,,17023.858,17047.382,17022.849,17047.286
2025-07-03 20:39:05,1751618280.0,17023.858,17047.382,17022.849,17047.286
2025-07-03 21:07:05,,17019.325,17032.001,17018.864,17031.399
2025-07-03 21:07:05,1751619960.0,17019.325,17032.001,17018.864,17031.399
2025-07-03 21:16:05,,17022.911,17047.009,17022.64,17046.211
2025-07-03 21:16:05,1751620500.0,17022.911,17047.009,17022.64,17046.211
2025-07-04 12:12:07,,17103.627,17111.304,17102.959,17111.19
2025-07-04 12:12:07,1751674260.0,17103.627,17111.304,17102.959,17111.19
2025-07-08 14:01:35,0.0,17304.054,17321.781,17302.466,17321.781
2025-07-08 14:01:35,nan,17304.054,17321.781,17302.466,17321.781
2025-07-08 14:01:36,0.0,17304.054,17321.781,17302.466,17321.753
2025-07-08 14:01:36,nan,17304.054,17321.781,17302.466,17321.753
2025-07-08 14:01:37,0.0,17304.054,17321.781,17302.466,17321.744
2025-07-08 14:01:37,nan,17304.054,17321.781,17302.466,17321.744
2025-07-08 14:01:38,0.0,17304.054,17321.781,17302.466,17321.723
2025-07-08 14:01:38,nan,17304.054,17321.781,17302.466,17321.723
2025-07-08 14:01:39,0.0,17304.054,17321.781,17302.466,17321.682
2025-07-08 14:01:39,nan,17304.054,17321.781,17302.466,17321.682
2025-07-08 14:01:40,0.0,17304.054,17321.781,17302.466,17321.681
2025-07-08 14:01:40,nan,17304.054,17321.781,17302.466,17321.681
2025-07-08 14:01:41,0.0,17304.054,17321.781,17302.466,17321.669
2025-07-08 14:01:41,nan,17304.054,17321.781,17302.466,17321.669
2025-07-08 14:01:42,0.0,17304.054,17321.781,17302.466,17321.657
2025-07-08 14:01:42,nan,17304.054,17321.781,17302.466,17321.657
2025-07-08 14:01:43,0.0,17304.054,17321.781,17302.466,17321.647
2025-07-08 14:01:43,nan,17304.054,17321.781,17302.466,17321.647
2025-07-08 14:32:19,0.0,17291.322,17304.952,17290.836,17304.348
2025-07-08 14:32:19,nan,17291.322,17304.952,17290.836,17304.348
2025-07-08 14:33:21,,17291.322,17304.952,17290.836,17304.348
2025-07-08 14:33:24,,17291.322,17304.952,17290.836,17304.348
2025-07-08 14:33:27,,17291.322,17304.952,17290.836,17304.348
2025-07-08 14:33:30,,17291.322,17304.952,17290.836,17304.348
2025-07-08 14:33:33,,17291.322,17304.952,17290.836,17304.348
2025-07-08 14:33:36,,17291.322,17304.952,17290.836,17304.348
2025-07-08 14:33:39,,17291.322,17304.952,17290.836,17304.348
2025-07-08 14:33:41,,17291.322,17304.952,17290.836,17304.348
2025-07-08 14:33:44,,17291.322,17304.952,17290.836,17304.348
2025-07-08 14:33:47,,17291.322,17304.952,17290.836,17304.348
2025-07-08 14:33:50,,17291.322,17304.952,17290.836,17304.348
2025-07-08 14:33:53,,17291.322,17304.952,17290.836,17304.348
2025-07-08 14:33:57,,17291.322,17304.952,17290.836,17304.348
2025-07-08 14:33:59,,17291.322,17304.952,17290.836,17304.348
2025-07-08 14:34:02,,17291.322,17304.952,17290.836,17304.348
2025-07-08 14:34:05,,17291.322,17304.952,17290.836,17304.348
2025-07-08 14:34:08,,17291.322,17304.952,17290.836,17304.348
2025-07-08 14:34:11,,17291.322,17304.952,17290.836,17304.348
2025-07-08 14:34:14,,17291.322,17304.952,17290.836,17304.348
2025-07-08 14:34:17,,17291.322,17304.952,17290.836,17304.348
2025-07-08 14:34:19,,17291.322,17304.952,17290.836,17304.348
2025-07-08 14:47:25,,16875.905,16915.7,16875.323,16915.412
2025-07-08 14:47:29,,16875.905,16915.7,16875.323,16915.412
2025-07-08 14:47:32,,16875.905,16915.7,16875.323,16915.412
2025-07-08 14:47:35,,16875.905,16915.7,16875.323,16915.412
2025-07-08 14:47:38,,16875.905,16915.7,16875.323,16915.412
2025-07-08 14:47:41,,16875.905,16915.7,16875.323,16915.412
2025-07-08 14:47:43,,16875.905,16915.7,16875.323,16915.412
2025-07-08 14:47:46,,16875.905,16915.7,16875.323,16915.412
2025-07-08 14:47:49,,16875.905,16915.7,16875.323,16915.412
2025-07-08 14:47:52,,16875.905,16915.7,16875.323,16915.412
2025-07-08 14:47:55,,16875.905,16915.7,16875.323,16915.412
2025-07-08 14:47:58,,16875.905,16915.7,16875.323,16915.412
2025-07-08 14:48:01,,16875.905,16915.7,16875.323,16915.412
2025-07-08 14:48:04,,16875.905,16915.7,16875.323,16915.412
2025-07-08 14:48:07,,16875.905,16915.7,16875.323,16915.412
2025-07-08 14:48:10,,16875.905,16915.7,16875.323,16915.412
2025-07-08 14:48:13,,16875.905,16915.7,16875.323,16915.412
2025-07-08 14:48:15,,16875.905,16915.7,16875.323,16915.412
2025-07-08 14:48:18,,16875.905,16915.7,16875.323,16915.412
2025-07-08 14:48:21,,16875.905,16915.7,16875.323,16915.412
2025-07-08 15:00:06,,16875.905,16915.7,16875.323,16915.412
2025-07-08 15:00:09,,16875.905,16915.7,16875.323,16915.412
2025-07-08 15:00:12,,16875.905,16915.7,16875.323,16915.412
2025-07-08 15:00:15,,16875.905,16915.7,16875.323,16915.412
2025-07-08 15:00:18,,16875.905,16915.7,16875.323,16915.412
2025-07-08 15:00:21,,16875.905,16915.7,16875.323,16915.412
2025-07-08 15:00:23,,16875.905,16915.7,16875.323,16915.412
2025-07-08 15:00:26,,16875.905,16915.7,16875.323,16915.412
2025-07-08 15:00:29,,16875.905,16915.7,16875.323,16915.412
2025-07-08 15:00:32,,16875.905,16915.7,16875.323,16915.412
2025-07-08 15:00:35,,16875.905,16915.7,16875.323,16915.412
2025-07-08 15:00:38,,16875.905,16915.7,16875.323,16915.412
2025-07-08 15:00:41,,16875.905,16915.7,16875.323,16915.412
2025-07-08 15:00:44,,16875.905,16915.7,16875.323,16915.412
2025-07-08 15:00:47,,16875.905,16915.7,16875.323,16915.412
2025-07-08 15:00:50,,16875.905,16915.7,16875.323,16915.412
2025-07-08 15:00:53,,16875.905,16915.7,16875.323,16915.412
2025-07-08 15:00:55,,16875.905,16915.7,16875.323,16915.412
2025-07-08 15:00:58,,16875.905,16915.7,16875.323,16915.412
2025-07-08 15:01:01,,16875.905,16915.7,16875.323,16915.412
2025-07-08 15:01:04,0.0,17284.254,17297.79,17283.945,17297.099
2025-07-08 15:01:04,nan,17284.254,17297.79,17283.945,17297.099
2025-07-08 15:02:08,,17284.254,17297.79,17283.945,17297.099
2025-07-08 15:02:11,,17284.254,17297.79,17283.945,17297.099
2025-07-08 15:02:13,,17284.254,17297.79,17283.945,17297.099
2025-07-08 15:02:16,,17284.254,17297.79,17283.945,17297.099
2025-07-08 15:02:19,,17284.254,17297.79,17283.945,17297.099
2025-07-08 15:02:22,,17284.254,17297.79,17283.945,17297.099
2025-07-08 15:02:25,,17284.254,17297.79,17283.945,17297.099
2025-07-08 15:02:28,,17284.254,17297.79,17283.945,17297.099
2025-07-08 15:02:31,,17284.254,17297.79,17283.945,17297.099
2025-07-08 15:02:33,,17284.254,17297.79,17283.945,17297.099
2025-07-08 15:02:36,,17284.254,17297.79,17283.945,17297.099
2025-07-08 15:02:39,,17284.254,17297.79,17283.945,17297.099
2025-07-08 15:02:42,,17284.254,17297.79,17283.945,17297.099
2025-07-08 15:02:45,,17284.254,17297.79,17283.945,17297.099
2025-07-08 15:02:48,,17284.254,17297.79,17283.945,17297.099
2025-07-08 15:02:51,,17284.254,17297.79,17283.945,17297.099
2025-07-08 15:02:53,,17284.254,17297.79,17283.945,17297.099
2025-07-08 15:02:57,,17284.254,17297.79,17283.945,17297.099
2025-07-08 15:02:59,,17284.254,17297.79,17283.945,17297.099
2025-07-08 15:03:03,,17284.254,17297.79,17283.945,17297.099
2025-07-08 15:03:05,,17284.254,17297.79,17283.945,17297.099
2025-07-12 10:59:59,0.0,17684.035,17735.617,17683.976,17734.615
2025-07-12 11:00:00,nan,17684.035,17735.617,17683.976,17734.615
2025-07-12 11:01:00,0.0,17734.59,17772.789,17733.605,17772.706
2025-07-12 11:01:00,nan,17734.59,17772.789,17733.605,17772.706
2025-07-12 11:01:03,,17684.035,17735.617,17683.976,17734.615
2025-07-12 11:01:06,,17684.035,17735.617,17683.976,17734.615
2025-07-12 11:01:09,,17684.035,17735.617,17683.976,17734.615
2025-07-12 11:01:11,,17684.035,17735.617,17683.976,17734.615
2025-07-12 11:01:14,,17684.035,17735.617,17683.976,17734.615
2025-07-12 11:01:17,,17684.035,17735.617,17683.976,17734.615
2025-07-12 11:01:20,,17684.035,17735.617,17683.976,17734.615
2025-07-12 11:01:23,,17684.035,17735.617,17683.976,17734.615
2025-07-12 11:01:26,,17684.035,17735.617,17683.976,17734.615
2025-07-12 11:01:29,,17684.035,17735.617,17683.976,17734.615
2025-07-12 11:01:31,,17684.035,17735.617,17683.976,17734.615
2025-07-12 11:01:35,,17684.035,17735.617,17683.976,17734.615
2025-07-12 11:01:37,,17684.035,17735.617,17683.976,17734.615
2025-07-12 11:01:40,,17684.035,17735.617,17683.976,17734.615
2025-07-12 11:01:43,,17684.035,17735.617,17683.976,17734.615
2025-07-12 11:01:46,,17684.035,17735.617,17683.976,17734.615
