open,high,low,close,spread,momentum,ema,rsi
18329.811,18329.811,18329.261,18329.261,0.5500000000029104,-3.0005764925955525e-05,18331.300329580703,42.95017585104348
18329.261,18329.261,18328.744,18328.744,0.5169999999998254,-2.8206265380803508e-05,18330.95948563661,41.17599250074844
18328.744,18328.744,18328.186,18328.186,0.5579999999972642,-3.044398459584041e-05,18330.58968755173,39.289569170852445
18328.186,18328.186,18327.54,18327.54,0.6460000000006403,-3.524625950435123e-05,18330.18306254483,37.16665904423964
18327.54,18327.54,18326.873,18326.873,0.6670000000012806,-3.639331847049565e-05,18329.741720872185,35.0602287744968
18326.873,18326.873,18326.32,18326.32,0.5529999999998836,-3.0174269227467576e-05,18329.28549142256,33.37152454314624
18326.32,18326.32,18325.656,18325.656,0.6640000000006694,-3.623204222125143e-05,18328.801559232885,31.41492263841576
18325.656,18325.656,18325.168,18325.168,0.4879999999975553,-2.662933321451177e-05,18328.3170846685,30.021768644205203
18325.168,18325.168,18324.581,18324.581,0.5870000000031723,-3.2032448488483745e-05,18327.818940046032,28.390806708330267
18324.581,18324.581,18324.011,18324.011,0.569999999999709,-3.110575898024326e-05,18327.31121470656,26.864613268753374
18324.011,18324.011,18323.385,18323.385,0.6260000000002037,-3.4162826031969296e-05,18326.78771941236,25.258682899034696
18323.385,18323.385,18322.927,18322.927,0.4579999999987194,-2.499538158473591e-05,18326.27295682404,24.122509961393643
18322.927,18322.927,18322.393,18322.393,0.5339999999996508,-2.9143815286736263e-05,18325.755629247506,22.8329087192815
18322.393,18322.393,18321.753,18321.753,0.6399999999994179,-3.4929935189165207e-05,18325.22194534784,21.35910578977568
18321.753,18321.753,18321.206,18321.206,0.5470000000022992,-2.985522182308297e-05,18324.686485968123,20.16129392187229
18321.206,18321.206,18320.766,18320.766,0.4399999999986903,-2.4015886290418287e-05,18324.163754505706,19.227238815386087
18320.766,18320.766,18320.152,18320.152,0.614000000001397,-3.351388255279364e-05,18323.628853904946,17.9757108734857
18320.152,18320.152,18319.557,18319.557,0.5949999999975262,-3.247789647142785e-05,18323.085940050954,16.832304800950023
18319.557,18319.557,18319.006,18319.006,0.5509999999994761,-3.007714651614979e-05,18322.54194804416,15.828229953720829
18319.006,18319.006,18318.438,18318.438,0.5680000000029395,-3.100604912753546e-05,18321.994754971605,14.84515069822968
18318.438,18318.438,18317.812,18317.812,0.6259999999965657,-3.4173219353950124e-05,18321.437054308724,13.825945342040272
18317.812,18317.812,18317.294,18317.294,0.5180000000000291,-2.827848653541576e-05,18320.88464706756,13.028827498976923
18317.294,18317.294,18316.845,18316.845,0.4490000000005238,-2.451235428113652e-05,18320.346027458552,12.363449234986092
18316.845,18354.866,18316.806,18354.398,38.06000000000131,0.0020501893202677,18324.88629046408,84.3502732732576
18354.398,18354.398,18353.906,18353.906,0.4920000000020081,-2.680556453016348e-05,18328.755585068862,83.3838776072651
18353.906,18353.906,18353.267,18353.267,0.6389999999992142,-3.4815477424787744e-05,18332.02377372635,82.06875344986135
18353.267,18353.267,18352.792,18352.792,0.4749999999985448,-2.5880950786483226e-05,18334.79287056284,81.04548187141403
18352.792,18352.792,18352.153,18352.153,0.6390000000028522,-3.4817590697011624e-05,18337.1075544878,79.60748184789259
18352.153,18352.153,18351.558,18351.558,0.5949999999975262,-3.242126414260138e-05,18339.034280556087,78.21584595292602
18351.558,18351.558,18350.971,18350.971,0.5869999999995343,-3.198638502510676e-05,18340.62584314861,76.78964663753305
18350.971,18350.971,18350.269,18350.269,0.702000000001135,-3.825410655389216e-05,18341.91159739546,75.02770771747025
18350.269,18350.269,18349.822,18349.822,0.4470000000001164,-2.435931593158802e-05,18342.96631774273,73.8654969407375
18349.822,18349.822,18349.353,18349.353,0.4690000000009604,-2.555883103394496e-05,18343.81787537704,72.59486684916278
18349.353,18349.353,18348.821,18348.821,0.5319999999992433,-2.899284786772593e-05,18344.48495866009,71.10078166035578
18348.821,18348.821,18348.298,18348.298,0.5230000000010477,-2.8503193747475564e-05,18344.99336417208,69.5845792147876
18348.298,18348.298,18347.785,18347.785,0.5129999999990105,-2.7958996523747004e-05,18345.36558228247,68.0516509123101
18347.785,18347.785,18347.138,18347.138,0.647000000000844,-3.5263112141414865e-05,18345.601904644805,66.07461270461721
18347.138,18347.138,18346.611,18346.611,0.5269999999982247,-2.872382602658874e-05,18345.73645069217,64.43261268931586
18346.611,18346.611,18346.012,18346.012,0.5990000000019791,-3.26490816207059e-05,18345.77319059988,62.53052091350924
18346.012,18346.012,18345.458,18345.458,0.5540000000000873,-3.0197298464651467e-05,18345.73116518656,60.74444497527065
18345.458,18345.458,18344.923,18344.923,0.5349999999998545,-2.916253167406513e-05,18345.62340982836,58.992057590613896
18344.923,18344.923,18344.408,18344.408,0.5149999999994179,-2.807316225850176e-05,18345.46135518457,57.279056896783445
18344.408,18344.408,18343.859,18343.859,0.5489999999990687,-2.99273762336405e-05,18345.24770782663,55.43120107589373
18343.859,18343.859,18343.39,18343.39,0.4690000000009604,-2.5567139389837124e-05,18345.000013449742,53.83344821431913
18343.39,18343.39,18342.812,18342.812,0.5779999999977008,-3.1509988066447114e-05,18344.70827832312,51.84989931405188
18342.812,18342.812,18342.342,18342.342,0.4700000000011641,-2.562311601961298e-05,18344.392774546697,50.22920278864172
18342.342,18342.342,18341.858,18341.858,0.4840000000003783,-2.638703389135077e-05,18344.05480460713,48.54636338243714
18341.858,18341.858,18341.304,18341.304,0.5540000000000873,-3.020413744347916e-05,18343.68803065952,46.62098147540178
18341.304,18341.304,18340.689,18340.689,0.6150000000016007,-3.353087653967801e-05,18343.28815990492,44.51054107474262
18340.689,18340.689,18340.258,18340.258,0.4309999999968568,-2.349966241710355e-05,18342.88413858426,43.04008636792103
18340.258,18340.258,18339.69,18339.69,0.5680000000029395,-3.0970120485918073e-05,18342.45825343969,41.11248063593232
18339.69,18339.69,18339.234,18339.234,0.455999999998312,-2.486410620894386e-05,18342.02835298107,39.57990807250668
18339.234,18339.234,18338.734,18338.734,0.5,-2.726395224572631e-05,18341.589105916926,37.91111029300463
18338.734,18338.734,18338.213,18338.213,0.5210000000006403,-2.840981280394228e-05,18341.13895846133,36.19844969867543
18338.213,18338.213,18337.634,18337.634,0.5790000000015425,-3.1573414487118256e-05,18340.67163066649,34.341705056137094
18337.634,18337.634,18337.227,18337.227,0.4069999999992433,-2.2194793504959343e-05,18340.212346577624,33.058073803858825
18337.227,18337.227,18336.711,18336.711,0.5159999999996217,-2.813947823188112e-05,18339.74550036728,31.4529104277352
18336.711,18336.711,18336.21,18336.21,0.5010000000002037,-2.73222389772787e-05,18339.274100318304,29.933177658054863
18336.21,18336.21,18335.639,18335.639,0.5709999999999127,-3.1140568307219674e-05,18338.78942027586,28.25738084296603
18335.639,18335.639,18335.156,18335.156,0.4830000000001746,-2.6342141661972462e-05,18338.30496423908,26.88620321075795
18335.156,18335.156,18334.648,18334.648,0.5079999999979918,-2.770633639537224e-05,18337.817369007204,25.485469078088222
18334.648,18334.648,18334.015,18334.015,0.6330000000016298,-3.452479698551336e-05,18337.31038647291,23.82015734554948
18334.015,18334.015,18333.592,18333.592,0.4229999999988649,-2.3071869418633817e-05,18336.81460160985,22.75033410072569
18333.592,18333.592,18333.13,18333.13,0.4619999999995343,-2.5199644455908832e-05,18336.323321395208,21.60881134480594
18333.13,18333.13,18332.471,18332.471,0.6589999999996508,-3.5945853217644874e-05,18335.809678542515,20.06245694389921
18332.471,18332.471,18331.95,18331.95,0.5210000000006403,-2.841951856902281e-05,18335.295054736845,18.91029518401736
18331.95,18331.95,18331.418,18331.418,0.5319999999992433,-2.90203715370696e-05,18334.778114105266,17.787007931624498
18331.418,18331.418,18330.827,18330.827,0.5910000000003492,-3.223973180910278e-05,18334.25129889123,16.606849524062955
18330.827,18330.827,18330.352,18330.352,0.4750000000021828,-2.5912633401792284e-05,18333.7313923724,15.70493700191691
18330.352,18330.352,18329.704,18329.704,0.6479999999974098,-3.535120329367647e-05,18333.194406722745,14.544449335976267
18329.704,18329.704,18329.14,18329.14,0.5640000000021246,-3.076972765092556e-05,18332.65381915972,13.602328982767254
18329.14,18329.14,18328.486,18328.486,0.6539999999986321,-3.5680888464950655e-05,18332.09810993842,12.584383812465155
18328.486,18328.486,18328.064,18328.064,0.4220000000022992,-2.302426943512348e-05,18331.560228613296,11.962305055453228
18328.064,18328.064,18327.484,18327.484,0.5799999999981083,-3.164545911660266e-05,18331.016731464857,11.1467349189363
18327.484,18327.484,18326.857,18326.857,0.6270000000004075,-3.4210915147991905e-05,18330.46210060288,10.327049987301695
18326.857,18326.857,18326.34,18326.34,0.5169999999998254,-2.820996529850905e-05,18329.91248718916,9.69403834570378
18326.34,18326.34,18325.725,18325.725,0.6150000000016007,-3.3558255494670064e-05,18329.35415556394,8.988241961717177
18325.725,18325.725,18325.098,18325.098,0.6269999999967695,-3.421419889237942e-05,18328.78666815541,8.32292614947662
18325.098,18325.098,18324.478,18324.478,0.6200000000026193,-3.383337977247436e-05,18328.212179068025,7.714809195201896
18324.478,18324.478,18323.862,18323.862,0.6159999999981665,-3.361623725373075e-05,18327.63215519229,7.155413030873714
18323.862,18323.862,18323.366,18323.366,0.4959999999991851,-2.7068529549034714e-05,18327.063334499984,6.732128553033247
18323.366,18323.366,18322.855,18322.855,0.511000000002241,-2.7887889157640625e-05,18326.50222323332,6.317493202772311
18322.855,18339.222,18322.6,18338.952,16.622000000003027,0.0008785202961001,18328.16219346888,69.67619866580006
18338.952,18338.952,18338.384,18338.384,0.5680000000029395,-3.097232600879352e-05,18329.52510100636,67.93037694899034
18338.384,18338.384,18337.705,18337.705,0.6789999999964493,-3.702616326484165e-05,18330.61575420551,65.80763194281265
18337.705,18337.705,18337.129,18337.129,0.5760000000009313,-3.141069179601885e-05,18331.48418697811,63.98111788256159
18337.129,18337.129,18336.646,18336.646,0.4830000000001746,-2.634000120738112e-05,18332.17242871436,62.41668552474564
18336.646,18336.646,18336.062,18336.062,0.5839999999989232,-3.1848790667532434e-05,18332.69103821912,60.49073886374804
18336.062,18336.062,18335.392,18335.392,0.6700000000018917,-3.654001606245849e-05,18333.051166456564,58.26932154840817
18335.392,18335.392,18334.888,18334.888,0.5040000000008149,-2.74878224584274e-05,18333.29607759569,56.58591119337444
18334.888,18334.888,18334.281,18334.281,0.6069999999999709,-3.310628349628697e-05,18333.42740058293,54.5421727900698
18334.281,18334.281,18333.686,18333.686,0.5949999999975262,-3.245286793618352e-05,18333.46188050521,52.53902959016291
18333.686,18333.686,18333.225,18333.225,0.4610000000029686,-2.514497084782352e-05,18333.430296437848,50.97688405785081
18333.225,18333.225,18332.699,18332.699,0.5259999999980209,-2.869107862901732e-05,18333.33279024613,49.18009014878433
18332.699,18332.699,18332.173,18332.173,0.5260000000016589,-2.8691901830857347e-05,18333.17815154665,47.38155482383269
18332.173,18332.173,18331.66,18331.66,0.5129999999990105,-2.7983589288571583e-05,18332.97573134043,45.6289405627096
18331.66,18331.66,18331.129,18331.129,0.5309999999990396,-2.896628019499748e-05,18332.72950049504,43.82205114656155
18331.129,18331.129,18330.624,18330.624,0.5050000000010186,-2.754876690902464e-05,18332.448767095702,42.11400623343175
18330.624,18330.624,18330.216,18330.216,0.407999999999447,-2.225783475784393e-05,18332.15106481628,40.73265914620519
18330.216,18330.216,18329.681,18329.681,0.5349999999998545,-2.918678099594896e-05,18331.82172284077,38.929502665882346
18329.681,18329.681,18329.152,18329.152,0.5290000000022701,-2.886029495019482e-05,18331.465759795337,37.17702743171586
18329.152,18329.152,18328.661,18328.661,0.4909999999981664,-2.6787927777438547e-05,18331.091791822622,35.57620501802124
18328.661,18328.661,18328.07,18328.07,0.5910000000003492,-3.224458131445562e-05,18330.68888624628,33.69545739069821
18328.07,18328.07,18327.57,18327.57,0.5,-2.7280559273257232e-05,18330.273034746773,32.14707040766325
18327.57,18327.57,18327.001,18327.001,0.5689999999995052,-3.104612340854018e-05,18329.836763447205,30.43318228766157
18327.001,18327.001,18326.45,18326.45,0.5509999999994761,-3.0064929881334912e-05,18329.38519498758,28.830255894043567
18326.45,18326.45,18325.844,18325.844,0.6059999999997672,-3.30669605952405e-05,18328.913035655904,27.137326002547308
18325.844,18325.844,18325.287,18325.287,0.5570000000006985,-3.039423450301726e-05,18328.42956423512,25.646633406225327
18325.287,18325.287,18324.693,18324.693,0.5940000000009604,-3.2414226309285255e-05,18327.93135567044,24.12468929523689
18324.693,18324.693,18324.051,18324.051,0.6419999999998254,-3.503469335064402e-05,18327.41397491438,22.566011286689463
18324.051,18324.051,18323.511,18323.511,0.5400000000008731,-2.9469466113152265e-05,18326.89357825913,21.3183636167642
18323.511,18323.511,18322.927,18322.927,0.5839999999989232,-3.1871621110068915e-05,18326.364701157912,20.028651892475064
18322.927,18322.927,18322.411,18322.411,0.5159999999996217,-2.8161439490470563e-05,18325.83754100352,18.938455173634352
18322.411,18322.411,18321.849,18321.849,0.5620000000017171,-3.0672819204990986e-05,18325.305735536385,17.801899302791906
18321.849,18321.849,18321.289,18321.289,0.5599999999976717,-3.05646007670024e-05,18324.7701707982,16.724828374118324
18321.289,18321.289,18320.593,18320.593,0.6959999999999127,-3.798859348813632e-05,18324.213214691776,15.471896623602536
18320.593,18320.593,18319.969,18319.969,0.6239999999997963,-3.4060032882088365e-05,18323.64731939954,14.4282814522928
18319.969,18319.969,18319.501,18319.501,0.4680000000007567,-2.5545894755674148e-05,18323.09447681293,13.68283107155647
18319.501,18319.501,18318.982,18318.982,0.5190000000002328,-2.8330465988157805e-05,18322.54614657121,12.887618917533944
18318.982,18318.982,18318.427,18318.427,0.555000000000291,-3.029644332852577e-05,18321.996927028384,12.079166750808472
18318.427,18318.427,18317.849,18317.849,0.5780000000013388,-3.155292755219197e-05,18321.443870091265,11.285186119237546
18317.849,18317.849,18317.33,18317.33,0.5189999999965949,-2.83330209783772e-05,18320.895354079097,10.61074650157913
18317.33,18317.33,18316.806,18316.806,0.5240000000012515,-2.8606789308383007e-05,18320.35010686855,9.963324806283582
18316.806,18316.806,18316.277,18316.277,0.5290000000022701,-2.888058103589497e-05,18319.807025952745,9.343512026047287
18316.277,18316.277,18315.738,18315.738,0.5389999999970314,-2.9427377626900508e-05,18319.264489159046,8.746467524897954
18315.738,18315.738,18315.152,18315.152,0.5860000000029686,-3.199434278888802e-05,18318.71615727117,8.137647456854639
18315.152,18315.152,18314.479,18314.479,0.672999999998865,-3.674553178689699e-05,18318.15120296835,7.492600979799831
18314.479,18314.479,18313.748,18313.748,0.7309999999997672,-3.991377532497342e-05,18317.56410923924,6.856827569219585
18313.748,18313.748,18313.221,18313.221,0.5269999999982247,-2.877619589380931e-05,18316.985028007337,6.433025611903689
18313.221,18313.221,18312.644,18312.644,0.577000000001135,-3.150729191769841e-05,18316.406224273025,5.99605219665222
18312.644,18312.644,18312.033,18312.033,0.6110000000007858,-3.33649253488888e-05,18315.82312770329,5.564976857444783
18312.033,18312.033,18311.544,18311.544,0.488999999997759,-2.6703752663448377e-05,18315.252577342853,5.240268373872137
18311.544,18311.544,18310.998,18310.998,0.5460000000020955,-2.981725626205467e-05,18314.68530036381,4.896708088618546
18310.998,18310.998,18310.564,18310.564,0.4340000000011059,-2.370160271991661e-05,18314.13579364863,4.636499621611098
18310.564,18310.564,18310.034,18310.034,0.5299999999988358,-2.894503959560701e-05,18313.588887828813,4.333640333405233
18310.034,18310.034,18309.444,18309.444,0.5900000000001455,-3.2222769220435765e-05,18313.036236118303,4.018922652759292
18309.444,18309.444,18308.884,18308.884,0.5600000000013097,-3.0585308871233785e-05,18312.48260463586,3.7412067880718416
18308.884,18308.884,18308.474,18308.474,0.4099999999998545,-2.239350033572673e-05,18311.948124017745,3.5479017641464448
18308.474,18308.474,18307.933,18307.933,0.5409999999974389,-2.9549158493402672e-05,18311.41277414872,3.30522377511116
18307.933,18307.933,18307.33,18307.33,0.602999999999156,-3.2936541771166894e-05,18310.86840426222,3.0544422976532624
18307.33,18307.33,18306.726,18306.726,0.6040000000029977,-3.2992249552665776e-05,18310.316083693924,2.8233607481153418
18306.726,18306.726,18306.042,18306.042,0.683999999997468,-3.736331663006798e-05,18309.74620586807,2.584867806644032
18306.042,18306.042,18305.513,18305.513,0.5290000000022701,-2.889756289214951e-05,18309.18177841899,2.414963648036586
18305.513,18305.513,18304.962,18304.962,0.5509999999994761,-3.010022172000859e-05,18308.61914129645,2.249134201540816
18304.962,18304.962,18304.343,18304.343,0.6189999999987776,-3.381596749552074e-05,18308.0489891236,2.076617444810803
18304.343,18304.343,18303.796,18303.796,0.5470000000022992,-2.9883618330450723e-05,18307.481923907115,1.9353455427463355
18303.796,18303.796,18303.319,18303.319,0.4769999999989522,-2.60601680656114e-05,18306.92686738617,1.819126339772437
18303.319,18303.319,18302.749,18302.749,0.569999999999709,-3.114189289932234e-05,18306.369818401345,1.6886309187033912
18302.749,18302.749,18302.188,18302.188,0.5610000000015134,-3.065113333533542e-05,18305.8122426145,1.5693107012788703
18302.188,18302.188,18301.665,18301.665,0.5229999999974098,-2.857581836646084e-05,18305.259276932564,1.4653555927078197
18301.665,18301.665,18301.2,18301.2,0.4650000000001455,-2.540752439739169e-05,18304.71804000822,1.3779562291946483
18301.2,18301.2,18300.684,18300.684,0.5159999999996217,-2.8194872467413035e-05,18304.18016800713,1.2862749847827284
18300.684,18300.684,18299.939,18299.939,0.7450000000026193,-4.070886093665571e-05,18303.61467893951,1.1656834148830226
18299.939,18299.939,18299.325,18299.325,0.613999999997759,-3.355202440824545e-05,18303.042721747574,1.076137139369257
18299.325,18299.325,18298.792,18298.792,0.532999999999447,-2.912675740773807e-05,18302.475958847896,1.004033275646962
18298.792,18298.792,18298.299,18298.299,0.4930000000022119,-2.694166915506724e-05,18301.91903100151,0.9412152522209172
18298.299,18298.299,18297.751,18297.751,0.547999999998865,-2.994813889523052e-05,18301.363293534643,0.8756343659824819
18297.751,18297.751,18297.182,18297.182,0.5689999999995052,-3.1096717842515886e-05,18300.805787730023,0.812343041923283
18297.182,18297.182,18296.662,18296.662,0.5200000000004366,-2.8419676866064947e-05,18300.253282699352,0.7583930379026625
18296.662,18296.662,18296.201,18296.201,0.4609999999993306,-2.5195852664250395e-05,18299.71297833944,0.7131731711098581
18296.201,18296.201,18295.739,18295.739,0.4619999999995343,-2.525114366636049e-05,18299.183114560845,0.6700539929908227
18295.739,18295.739,18295.187,18295.187,0.5519999999996799,-3.01709594785482e-05,18298.650299286062,0.621689070596652
18295.187,18295.187,18294.623,18294.623,0.5640000000021246,-3.082778000584874e-05,18298.11332604793,0.5759458187452154
18294.623,18294.623,18294.061,18294.061,0.5619999999980791,-3.071940864796119e-05,18297.5730159082,0.5337982216232915
18294.061,18294.061,18293.423,18293.423,0.6380000000026484,-3.487470605911813e-05,18297.019680453774,0.489962970779848
18293.423,18293.423,18292.802,18292.802,0.6209999999991851,-3.3946626609937525e-05,18296.45732305993,0.4511297471766259
18292.802,18292.802,18292.101,18292.101,0.7010000000009313,-3.8321083888681606e-05,18295.87647998528,0.4114833645809253
18292.101,18292.101,18291.562,18291.562,0.5389999999970314,-2.946627071420682e-05,18295.30121598724,0.383570600459673
18291.562,18291.562,18290.931,18290.931,0.6310000000012224,-3.449678053746297e-05,18294.71852052228,0.3533514200321161
18290.931,18290.931,18290.416,18290.416,0.5149999999994179,-2.8156029892589807e-05,18294.14485111931,0.3304675859433386
18290.416,18292.41,18289.878,18292.386,2.531999999999244,0.0001077066809196,18293.91033763673,21.32103842059794
18292.386,18292.386,18291.739,18291.739,0.646999999997206,-3.5369907457560856e-05,18293.620825951835,19.84298044024255
18291.739,18303.088,18291.238,18303.011,11.849999999998545,0.0006162344651865,18294.87284915826,65.15915223775536
18303.011,18303.011,18302.506,18302.506,0.5049999999973807,-2.75910887010955e-05,18295.890602603824,63.42903769021735
18302.506,18302.506,18302.037,18302.037,0.4690000000009604,-2.562490622870505e-05,18296.71012225665,61.78817975386626
18302.037,18302.037,18301.445,18301.445,0.592000000000553,-3.234612628089106e-05,18297.34143928909,59.68918171926993
18301.445,18301.445,18300.999,18300.999,0.4459999999999127,-2.436966042840272e-05,18297.82911405055,58.08817843156907
18300.999,18300.999,18300.411,18300.411,0.5879999999997381,-3.212939359209521e-05,18298.17336551048,55.95719683182234
18300.411,18300.411,18299.776,18299.776,0.6349999999983993,-3.4698674253763606e-05,18298.38705010908,53.66746760642277
18299.776,18299.776,18299.279,18299.279,0.4970000000030268,-2.7158802381133107e-05,18298.5059767612,51.87817959517969
18299.279,18299.279,18298.846,18298.846,0.4329999999972642,-2.366213444793264e-05,18298.55131319304,50.30458480503496
18298.846,18298.846,18298.272,18298.272,0.5740000000005239,-3.136809829429321e-05,18298.51407143397,48.21666401105835
18298.272,18298.272,18297.642,18297.642,0.6300000000010186,-3.4429480554321046e-05,18298.39779524277,45.9618174971808
18297.642,18297.642,18297.016,18297.016,0.6260000000002037,-3.4212058581117866e-05,18298.21355587707,43.7713912085092
18297.016,18297.016,18296.35,18296.35,0.6660000000010768,-3.639937790955727e-05,18297.96508176013,41.50509119741783
18296.35,18296.35,18295.772,18295.772,0.5779999999977008,-3.1591000390629453e-05,18297.672670858778,39.58932106904668
18295.772,18295.772,18295.181,18295.181,0.5910000000003492,-3.230254509078989e-05,18297.340448077608,37.67447629184461
18295.181,18295.181,18294.688,18294.688,0.4930000000022119,-2.6946986750320256e-05,18296.98678833393,36.1056501687652
18294.688,18294.688,18294.107,18294.107,0.580999999998312,-3.175785233389128e-05,18296.60281655607,34.293265710521545
18294.107,18294.107,18293.56,18293.56,0.5469999999986612,-2.990033894512134e-05,18296.197107681928,32.63245264348766
18293.56,18293.56,18292.962,18292.962,0.5980000000017753,-3.2689099333405025e-05,18295.765759991005,30.872188406087574
18292.962,18292.962,18292.429,18292.429,0.532999999999447,-2.913688882089093e-05,18295.32085865887,29.3524021703974
18292.429,18292.429,18291.919,18291.919,0.5099999999983993,-2.7880387016843144e-05,18294.867277504352,27.93531578241278
18291.919,18291.919,18291.306,18291.306,0.6130000000011933,-3.351206617530078e-05,18294.39244050377,26.29224835962368
18291.306,18291.306,18290.799,18290.799,0.5070000000014261,-2.7718086395900343e-05,18293.91331510327,24.98341094951684
18290.799,18290.799,18290.314,18290.314,0.4850000000005821,-2.651606416981256e-05,18293.43340642283,23.764678486369107
18290.314,18290.314,18289.896,18289.896,0.4179999999978463,-2.2853626241658983e-05,18292.96175223312,22.735296652657897
18289.896,18289.896,18289.385,18289.385,0.511000000002241,-2.79389232176186e-05,18292.484851935373,21.50873675165369
18289.385,18289.385,18288.876,18288.876,0.5089999999981956,-2.783035077436047e-05,18292.003671677325,20.33207559100348
18288.876,18288.876,18288.311,18288.311,0.5649999999986903,-3.089309589054956e-05,18291.51131545368,19.08405291818135
18288.311,18288.311,18287.653,18287.653,0.658000000003085,-3.597926566334397e-05,18290.99687339319,17.719896794615202
18287.653,18287.653,18286.952,18286.952,0.7009999999972933,-3.8331873422836615e-05,18290.457556940764,16.376822850791154
18286.952,18286.952,18286.433,18286.433,0.5190000000002328,-2.838089146839362e-05,18289.920949348663,15.443527171276742
18286.433,18286.433,18285.806,18285.806,0.6270000000004075,-3.4287714832159644e-05,18289.37228943551,14.3775238286153
18285.806,18285.806,18285.364,18285.364,0.4419999999990978,-2.417175376345781e-05,18288.83785084411,13.661621569375551
18285.364,18285.364,18284.777,18284.777,0.5870000000031723,-3.210217745752697e-05,18288.29640406489,12.753391563155931
18284.777,18284.777,18284.11,18284.11,0.6669999999976426,-3.647843230447645e-05,18287.738216856244,11.793936178919738
18284.11,18284.11,18283.533,18283.533,0.577000000001135,-3.155745617378081e-05,18287.17752127541,11.021480301671309
18282.992,18282.992,18282.452,18282.452,0.5399999999972351,-2.9535647119272035e-05,18286.06379153575,9.69157862830412
18282.452,18282.452,18281.92,18281.92,0.5320000000028813,-2.9098941433214343e-05,18285.51128599765,9.08878949122185
18281.92,18281.92,18281.208,18281.208,0.7119999999995343,-3.89455812080941e-05,18284.9375145313,8.3410589356318
18281.208,18281.208,18280.634,18280.634,0.5740000000005239,-3.13983627340253e-05,18284.363712593797,7.785007817160632
18280.634,18280.634,18280.015,18280.015,0.6189999999987776,-3.3860970029775395e-05,18283.783884247958,7.225597185923939
18280.015,18280.015,18279.504,18279.504,0.510999999998603,-2.7954025201726296e-05,18283.21323301489,6.791720417434857
18279.504,18279.504,18278.87,18278.87,0.6340000000018335,-3.468365443626276e-05,18282.63413527957,6.28728148746414
18278.87,18278.87,18278.278,18278.278,0.592000000000553,-3.238712239872488e-05,18282.05331724229,5.850336487637412
18278.278,18278.278,18277.815,18277.815,0.462999999999738,-2.5330613748209e-05,18281.488208276656,5.526829332318874
18277.815,18277.815,18277.363,18277.363,0.451999999997497,-2.472943292164409e-05,18280.93818050644,5.223174823219801
18277.363,18277.363,18276.846,18276.846,0.5169999999998254,-2.828635618823405e-05,18280.392556438917,4.892093115157216
18276.846,18276.846,18276.23,18276.23,0.6160000000018044,-3.370384583867292e-05,18279.837548913725,4.524125090170056
18276.23,18276.23,18275.812,18275.812,0.4179999999978463,-2.2871237667643207e-05,18279.30080905856,4.288407667498011
18275.812,18275.812,18275.338,18275.338,0.474000000001979,-2.5935920111352928e-05,18278.77243451742,4.031870443385509
18275.338,18275.338,18274.784,18274.784,0.5540000000000873,-3.031407681763909e-05,18278.24064324843,3.749545613653735
18274.784,18274.784,18274.204,18274.204,0.5799999999981083,-3.173772122277985e-05,18277.70242414864,3.4751840736346504
18274.204,18274.204,18273.666,18273.666,0.5380000000004657,-2.944040681607252e-05,18277.16423426216,3.2384703275345177
18273.666,18273.666,18273.175,18273.175,0.4910000000018044,-2.6869266407825165e-05,18276.632336360537,3.035268907728108
18273.175,18273.175,18272.728,18272.728,0.4470000000001164,-2.446208718520637e-05,18276.111758179133,2.8593681899200805
18272.728,18272.728,18272.185,18272.185,0.5429999999978463,-2.971641672755432e-05,18275.58819042192,2.6578656810367773
18272.185,18272.185,18271.624,18271.624,0.5610000000015134,-3.070240368086008e-05,18275.059631698998,2.464620716501177
18271.624,18271.624,18271.049,18271.049,0.5750000000007276,-3.146956176425242e-05,18274.524880805795,2.2815203669086
18271.049,18271.049,18270.422,18270.422,0.6270000000004075,-3.4316584669014105e-05,18273.97783003169,2.0984484367035057
18270.422,18270.422,18269.887,18269.887,0.5349999999998545,-2.9282301197031124e-05,18273.432386027464,1.9543464744368135
18269.887,18269.887,18269.325,18269.325,0.5619999999980791,-3.076100032795015e-05,18272.88473455713,1.8134667761243413
18269.325,18269.325,18268.801,18268.801,0.5240000000012515,-2.8681957324749877e-05,18272.340236616183,1.6910652393374703
18268.801,18268.801,18268.339,18268.339,0.4619999999995343,-2.528901595677535e-05,18271.80673840069,1.5892164896990246
18268.339,18268.339,18267.862,18267.862,0.4769999999989522,-2.611074821845527e-05,18271.2807732806,1.4894720308345546
18267.862,18267.862,18267.298,18267.298,0.5640000000021246,-3.0873892084448684e-05,18270.749736843187,1.3792439580421068
18267.298,18267.298,18266.781,18266.781,0.5169999999998254,-2.830194153502497e-05,18270.22057193076,1.285341992963491
18266.781,18266.781,18266.303,18266.303,0.477999999999156,-2.6167719424652347e-05,18269.69822900666,1.2037421900242529
18266.303,18266.303,18265.785,18265.785,0.5180000000000291,-2.8358228810754227e-05,18269.176465139102,1.1207093388553335
18265.785,18265.785,18265.246,18265.246,0.5390000000006694,-2.950872355067524e-05,18268.65240312056,1.040297892125434
18265.246,18265.246,18264.668,18264.668,0.5779999999977008,-3.164479689998778e-05,18268.121149371156,0.960694098624898
18264.668,18264.668,18264.011,18264.011,0.6570000000028813,-3.5971089099584574e-05,18267.573129455,0.8784135312862312
18264.011,18280.125,18263.579,18279.932,16.545999999998457,0.000871714323869,18269.220978861,69.36081687209489
